,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,close,priceTheory,garchVol,std,ticker,signal,reward
2396,AAPL260618C00090000,2024-09-27 19:45:48+00:00,90.0,142.62,140.7,144.4,-0.58000183,-0.4050292,6.0,1609.0,0.5536543658447266,True,REGULAR,USD,call,227.7899932861328,145.8619851395754,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2397,AAPL260618C00095000,2024-08-07 19:48:00+00:00,95.0,122.4,129.75,133.35,0.0,0.0,6.0,180.0,0.33399103515625,True,REGULAR,USD,call,227.7899932861328,141.4773777357894,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2398,AAPL260618C00100000,2024-09-11 14:08:12+00:00,100.0,126.0,131.8,135.15,0.0,0.0,20.0,452.0,0.5250291638183593,True,REGULAR,USD,call,227.7899932861328,137.14019457187672,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2399,AAPL260618C00105000,2024-08-05 19:25:21+00:00,105.0,109.53,121.15,124.55,0.0,0.0,6.0,98.0,0.3706117626953125,True,REGULAR,USD,call,227.7899932861328,132.85608990500523,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2400,AAPL260618C00110000,2024-09-17 19:12:53+00:00,110.0,113.15,122.65,126.0,0.0,0.0,1.0,184.0,0.5326584820556641,True,REGULAR,USD,call,227.7899932861328,128.6305172102451,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2401,AAPL260618C00115000,2024-09-26 14:31:32+00:00,115.0,119.0,118.05,121.75,0.0,0.0,4.0,197.0,0.5219774365234374,True,REGULAR,USD,call,227.7899932861328,124.46865289264463,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2402,AAPL260618C00120000,2024-09-23 13:38:19+00:00,120.0,114.8,114.3,116.95,0.0,0.0,1.0,336.0,0.5001270690917969,True,REGULAR,USD,call,227.7899932861328,120.37533488144881,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2403,AAPL260618C00125000,2024-08-12 18:18:26+00:00,125.0,102.5,105.05,108.0,0.0,0.0,2.0,323.0,0.39398799377441407,True,REGULAR,USD,call,227.7899932861328,116.35501560869714,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2404,AAPL260618C00130000,2024-09-27 18:56:40+00:00,130.0,107.19,104.8,108.5,12.290001,12.950476,2.0,287.0,0.4788870471191406,True,REGULAR,USD,call,227.7899932861328,112.41172837945426,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2405,AAPL260618C00135000,2024-09-19 13:30:07+00:00,135.0,99.89,100.6,104.1,0.0,0.0,7.0,525.0,0.46484910156250003,True,REGULAR,USD,call,227.7899932861328,108.54906583308252,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2406,AAPL260618C00140000,2024-09-26 16:56:24+00:00,140.0,97.63,97.2,99.4,0.0,0.0,1.0,438.0,0.4460809786987304,True,REGULAR,USD,call,227.7899932861328,104.77016903348492,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2407,AAPL260618C00145000,2024-09-25 18:33:08+00:00,145.0,91.7,92.9,95.0,0.0,0.0,8.0,203.0,0.4322566540527344,True,REGULAR,USD,call,227.7899932861328,101.0777256745128,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2408,AAPL260618C00150000,2024-09-26 16:56:43+00:00,150.0,89.17,88.8,90.7,0.0,0.0,9.0,525.0,0.41983612396240233,True,REGULAR,USD,call,227.7899932861328,97.47397591368554,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2409,AAPL260618C00155000,2024-09-17 17:36:50+00:00,155.0,74.86,84.25,86.6,0.0,0.0,7.0,406.0,0.41000956207275385,True,REGULAR,USD,call,227.7899932861328,93.96072442772218,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2410,AAPL260618C00160000,2024-09-26 14:46:10+00:00,160.0,82.16,80.3,83.35,0.0,0.0,10.0,955.0,0.4107419766235352,True,REGULAR,USD,call,227.7899932861328,90.53935739726755,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2411,AAPL260618C00165000,2024-09-26 13:35:23+00:00,165.0,78.7,76.9,77.9,2.149994,2.8086138,1.0,398.0,0.38291022369384764,True,REGULAR,USD,call,227.7899932861328,87.21086326050293,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2412,AAPL260618C00170000,2024-09-26 17:35:22+00:00,170.0,73.68,73.15,73.95,0.48000336,0.6557423,1.0,2834.0,0.37402969726562496,True,REGULAR,USD,call,227.7899932861328,83.9758562149388,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2413,AAPL260618C00175000,2024-09-27 17:43:38+00:00,175.0,70.1,69.3,70.05,1.2699966,1.8451208,1.0,717.0,0.3652254640197754,True,REGULAR,USD,call,227.7899932861328,80.83460158570402,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2414,AAPL260618C00180000,2024-09-23 15:06:19+00:00,180.0,67.1,65.6,66.3,0.0,0.0,2.0,1025.0,0.3575808871459961,True,REGULAR,USD,call,227.7899932861328,77.78704231173364,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2415,AAPL260618C00185000,2024-09-25 17:36:20+00:00,185.0,60.21,61.6,62.75,0.0,0.0,2.0,1066.0,0.35144691528320304,True,REGULAR,USD,call,227.7899932861328,74.83282592502592,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2416,AAPL260618C00190000,2024-09-26 14:01:41+00:00,190.0,57.8,58.3,60.1,0.0,0.0,2.0,4762.0,0.3537814866638183,True,REGULAR,USD,call,227.7899932861328,71.97133151065948,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2417,AAPL260618C00195000,2024-09-27 15:32:03+00:00,195.0,55.31,54.9,55.75,-0.18999863,-0.34233987,5.0,2111.0,0.3380956083679199,True,REGULAR,USD,call,227.7899932861328,69.20169623567773,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2418,AAPL260618C00200000,2024-09-27 18:56:40+00:00,200.0,52.22,51.65,52.35,2.0600014,4.106861,5.0,3173.0,0.33138180831909175,True,REGULAR,USD,call,227.7899932861328,66.52284112314007,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2419,AAPL260618C00205000,2024-09-27 19:10:44+00:00,205.0,48.9,48.0,50.8,0.5600014,1.1584637,4.0,5023.0,0.34122362884521484,True,REGULAR,USD,call,227.7899932861328,63.933495824014265,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2420,AAPL260618C00210000,2024-09-27 19:25:07+00:00,210.0,45.62,45.0,46.0,0.020000458,0.043860655,2.0,6636.0,0.3200141241455078,True,REGULAR,USD,call,227.7899932861328,61.432222204858654,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2421,AAPL260618C00215000,2024-09-26 19:35:35+00:00,215.0,43.34,41.9,43.1,0.5400009,1.2616844,2.0,380.0,0.31566541275024407,True,REGULAR,USD,call,227.7899932861328,59.0174366243336,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2422,AAPL260618C00220000,2024-09-26 19:53:53+00:00,220.0,39.55,39.15,40.35,0.0,0.0,7.0,2128.0,0.3118202363586425,True,REGULAR,USD,call,227.7899932861328,56.68743081749706,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2423,AAPL260618C00225000,2024-09-27 19:57:49+00:00,225.0,37.15,36.65,37.5,0.5,1.3642564,50.0,1881.0,0.3062813513183594,True,REGULAR,USD,call,227.7899932861328,54.44039134460576,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2424,AAPL260618C00230000,2024-09-27 18:58:33+00:00,230.0,34.65,33.7,36.45,0.40000153,1.1678877,14.0,1420.0,0.3152992054748534,False,REGULAR,USD,call,227.7899932861328,52.274417591771964,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2425,AAPL260618C00235000,2024-09-27 15:14:35+00:00,235.0,32.17,31.15,32.5,0.5699978,1.8037905,27.0,1204.0,0.2987893608093261,False,REGULAR,USD,call,227.7899932861328,50.18753833526774,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2426,AAPL260618C00240000,2024-09-27 17:05:39+00:00,240.0,29.93,29.2,31.6,0.72999954,2.4999983,23.0,1165.0,0.30724264541625973,False,REGULAR,USD,call,227.7899932861328,48.17772690040489,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2427,AAPL260618C00245000,2024-09-27 15:25:10+00:00,245.0,27.38,26.55,27.8,1.4599991,5.6327124,3.0,732.0,0.29050392120361324,False,REGULAR,USD,call,227.7899932861328,46.24291496055256,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2428,AAPL260618C00250000,2024-09-27 17:01:34+00:00,250.0,25.5,24.5,25.4,0.5300007,2.12255,27.0,12309.0,0.28470563934326165,False,REGULAR,USD,call,227.7899932861328,44.381005032698766,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2429,AAPL260618C00255000,2024-09-26 13:56:23+00:00,255.0,22.4,22.8,23.55,0.0,0.0,1.0,589.0,0.28267624069213865,False,REGULAR,USD,call,227.7899932861328,42.589881733650465,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2430,AAPL260618C00260000,2024-09-27 14:35:56+00:00,260.0,21.5,21.15,23.4,0.22999954,1.081333,2.0,1506.0,0.2942728044128417,False,REGULAR,USD,call,227.7899932861328,40.86742186605583,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2431,AAPL260618C00265000,2024-09-23 16:29:15+00:00,265.0,19.4,19.15,19.9,0.0,0.0,1.0,363.0,0.2765880447387695,False,REGULAR,USD,call,227.7899932861328,39.211503406394414,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2432,AAPL260618C00270000,2024-09-27 17:55:39+00:00,270.0,18.1,17.55,18.2,0.7200012,4.1427,1.0,1453.0,0.2733684724426269,False,REGULAR,USD,call,227.7899932861328,37.62001346833675,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2433,AAPL260618C00275000,2024-09-23 19:57:53+00:00,275.0,16.0,16.0,16.75,0.0,0.0,14.0,603.0,0.27152217742919915,False,REGULAR,USD,call,227.7899932861328,36.090855314764696,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2434,AAPL260618C00280000,2024-09-24 14:23:39+00:00,280.0,14.58,14.65,15.35,0.0,0.0,1.0,1827.0,0.26935545104980463,False,REGULAR,USD,call,227.7899932861328,34.62195449057626,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2435,AAPL260618C00285000,2024-09-24 14:23:39+00:00,285.0,13.3,13.35,14.1,0.0,0.0,1.0,399.0,0.2677838114929199,False,REGULAR,USD,call,227.7899932861328,33.21126414641079,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2436,AAPL260618C00290000,2024-09-16 14:18:18+00:00,290.0,9.9,12.1,12.8,0.0,0.0,15.0,333.0,0.26496096374511713,False,REGULAR,USD,call,227.7899932861328,31.85676962083804,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2437,AAPL260618C00300000,2024-09-25 14:16:56+00:00,300.0,10.0,10.05,10.65,0.0,0.0,5.0,890.0,0.261375184173584,False,REGULAR,USD,call,227.7899932861328,29.308493134578463,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2438,AAPL260618C00310000,2024-09-23 17:17:13+00:00,310.0,8.5,8.3,8.85,0.0,0.0,17.0,3019.0,0.2584760432434083,False,REGULAR,USD,call,227.7899932861328,26.961784957452885,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2439,AAPL260618C00320000,2024-09-23 19:58:55+00:00,320.0,6.89,6.85,7.35,0.0,0.0,4.0,3717.0,0.2561567304992676,False,REGULAR,USD,call,227.7899932861328,24.80201083503354,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2440,AAPL260618C00330000,2024-09-26 17:13:50+00:00,330.0,5.75,5.8,6.3,0.0,0.0,6.0,110.0,0.2568738864135742,False,REGULAR,USD,call,227.7899932861328,22.81529330232441,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2441,AAPL260618C00340000,2024-09-25 18:27:27+00:00,340.0,4.42,4.75,5.1,0.0,0.0,5.0,630.0,0.2532728482055664,False,REGULAR,USD,call,227.7899932861328,20.988539242666043,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2442,AAPL260618C00350000,2024-09-27 19:18:17+00:00,350.0,4.05,3.9,4.15,0.1500001,3.8461561,11.0,1169.0,0.2506788800048828,False,REGULAR,USD,call,227.7899932861328,19.309448968260863,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2443,AAPL260618P00005000,2024-08-21 19:10:45+00:00,5.0,0.11,0.0,0.2,0.0,0.0,,1.0,1.1953165234375,False,REGULAR,USD,put,227.7899932861328,0.0,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2444,AAPL260618P00010000,2024-08-07 14:28:03+00:00,10.0,0.02,0.0,0.36,0.0,0.0,,1.0,1.0234423828125,False,REGULAR,USD,put,227.7899932861328,6.099533731407027e-10,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2445,AAPL260618P00020000,2024-09-17 14:42:49+00:00,20.0,0.04,0.0,0.16,0.0,0.0,,10.0,0.70898728515625,False,REGULAR,USD,put,227.7899932861328,2.2584509671051475e-06,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2446,AAPL260618P00030000,2024-09-17 17:09:43+00:00,30.0,0.23,0.0,0.19,0.0,0.0,1.0,2.0,0.5986368261718751,False,REGULAR,USD,put,227.7899932861328,0.00013245328966333335,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2447,AAPL260618P00040000,2024-07-30 16:42:42+00:00,40.0,0.1,0.02,0.35,0.0,0.0,25.0,27.0,0.5546919531250001,False,REGULAR,USD,put,227.7899932861328,0.0017117012759823992,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2448,AAPL260618P00045000,2024-09-19 13:42:10+00:00,45.0,0.12,0.02,0.24,0.0,0.0,1.0,31.0,0.5346726220703125,False,REGULAR,USD,put,227.7899932861328,0.004510892049508824,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2449,AAPL260618P00050000,2024-09-10 13:30:00+00:00,50.0,0.15,0.1,0.15,0.0,0.0,57.0,936.0,0.4721732470703125,False,REGULAR,USD,put,227.7899932861328,0.010326831579295708,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2450,AAPL260618P00055000,2024-08-21 19:08:04+00:00,55.0,0.18,0.0,0.45,0.0,0.0,2.0,34.0,0.5127001855468749,False,REGULAR,USD,put,227.7899932861328,0.021173797943274085,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2451,AAPL260618P00060000,2024-09-23 17:07:58+00:00,60.0,0.19,0.12,0.35,0.0,0.0,2.0,26.0,0.4650932397460938,False,REGULAR,USD,put,227.7899932861328,0.03974547472892804,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2452,AAPL260618P00065000,2024-08-26 18:30:28+00:00,65.0,0.25,0.15,0.38,0.0,0.0,4.0,20.0,0.44336494140625,False,REGULAR,USD,put,227.7899932861328,0.06942131471134512,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2453,AAPL260618P00070000,2024-08-29 19:13:32+00:00,70.0,0.25,0.19,0.46,0.0,0.0,7.0,18.0,0.43018147949218755,False,REGULAR,USD,put,227.7899932861328,0.11422835123695228,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2454,AAPL260618P00075000,2024-09-25 17:11:56+00:00,75.0,0.34,0.23,0.53,0.0,0.0,2.0,69.0,0.41528905029296875,False,REGULAR,USD,put,227.7899932861328,0.17876659408228832,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2455,AAPL260618P00080000,2024-09-20 19:33:38+00:00,80.0,0.5,0.31,0.6,0.0,0.0,2.0,536.0,0.40039662109375,False,REGULAR,USD,put,227.7899932861328,0.26810819379174744,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2456,AAPL260618P00085000,2024-09-25 17:21:21+00:00,85.0,0.54,0.37,0.69,0.0,0.0,6.0,842.0,0.3874572973632812,False,REGULAR,USD,put,227.7899932861328,0.3876807160351998,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2457,AAPL260618P00090000,2024-09-25 17:13:25+00:00,90.0,0.59,0.45,0.78,0.0,0.0,2.0,553.0,0.37439590454101557,False,REGULAR,USD,put,227.7899932861328,0.5431438332829173,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2458,AAPL260618P00095000,2024-09-25 17:41:28+00:00,95.0,0.71,0.52,0.9,0.0,0.0,3.0,136.0,0.36340968627929693,False,REGULAR,USD,put,227.7899932861328,0.740267095043573,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2459,AAPL260618P00100000,2024-09-24 19:00:18+00:00,100.0,0.8,0.71,0.98,0.0,0.0,1.0,962.0,0.3493717407226562,False,REGULAR,USD,put,227.7899932861328,0.9848145966776007,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2460,AAPL260618P00105000,2024-09-16 14:24:05+00:00,105.0,1.28,0.84,1.15,0.0,0.0,13.0,1541.0,0.340826904296875,False,REGULAR,USD,put,227.7899932861328,1.2824405953527802,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2461,AAPL260618P00110000,2024-09-24 14:10:00+00:00,110.0,1.2,1.01,1.32,0.0,0.0,1.0,1471.0,0.3314275842285156,False,REGULAR,USD,put,227.7899932861328,1.638598566139337,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2462,AAPL260618P00115000,2024-09-03 18:18:58+00:00,115.0,1.6,1.06,1.54,0.0,0.0,1.0,175.0,0.3237372314453124,False,REGULAR,USD,put,227.7899932861328,2.058464914085551,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2463,AAPL260618P00120000,2024-09-19 14:09:47+00:00,120.0,1.6,1.43,1.75,0.0,0.0,2.0,1286.0,0.3147041186523437,False,REGULAR,USD,put,227.7899932861328,2.546877568436414,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2464,AAPL260618P00125000,2024-09-20 13:33:16+00:00,125.0,1.85,1.75,2.02,0.0,0.0,1.0,900.0,0.3073189385986328,False,REGULAR,USD,put,227.7899932861328,3.1082889612314273,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2465,AAPL260618P00130000,2024-09-26 17:46:37+00:00,130.0,2.17,1.99,2.33,0.0,0.0,2.0,441.0,0.3002999658203125,False,REGULAR,USD,put,227.7899932861328,3.746732397535235,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2466,AAPL260618P00135000,2024-09-19 14:59:40+00:00,135.0,2.69,2.38,2.73,0.0,0.0,1.0,758.0,0.29492892578124996,False,REGULAR,USD,put,227.7899932861328,4.4658005167101855,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2467,AAPL260618P00140000,2024-09-18 19:49:20+00:00,140.0,3.45,2.77,3.15,0.0,0.0,3.0,1536.0,0.28888650573730457,False,REGULAR,USD,put,227.7899932861328,5.268634382659257,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2468,AAPL260618P00145000,2024-09-26 13:30:00+00:00,145.0,3.3,3.2,3.5,0.0,0.0,2.0,696.0,0.2802806347656249,False,REGULAR,USD,put,227.7899932861328,6.157921689233827,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2469,AAPL260618P00150000,2024-09-19 14:59:40+00:00,150.0,3.78,3.75,4.05,0.0,0.0,1.0,1727.0,0.27530631927490234,False,REGULAR,USD,put,227.7899932861328,7.135902593953247,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2470,AAPL260618P00155000,2024-09-26 15:54:23+00:00,155.0,4.4,4.25,4.6,0.0,0.0,3.0,664.0,0.2692028646850586,False,REGULAR,USD,put,227.7899932861328,8.204381773536584,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2471,AAPL260618P00160000,2024-09-23 19:50:20+00:00,160.0,5.3,4.95,5.25,0.0,0.0,3.0,7887.0,0.26389285919189454,False,REGULAR,USD,put,227.7899932861328,9.364745408628638,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2472,AAPL260618P00165000,2024-09-27 15:35:33+00:00,165.0,5.79,5.65,6.0,0.03999996,0.6956515,1.0,2787.0,0.25913216461181643,False,REGULAR,USD,put,227.7899932861328,10.617981937410704,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2473,AAPL260618P00170000,2024-09-25 16:08:50+00:00,170.0,6.8,6.5,6.8,0.0,0.0,3.0,2130.0,0.2540052627563477,False,REGULAR,USD,put,227.7899932861328,11.964705557393248,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2474,AAPL260618P00175000,2024-09-19 18:24:03+00:00,175.0,7.6,7.35,7.85,0.0,0.0,11.0,2474.0,0.25119767364501955,False,REGULAR,USD,put,227.7899932861328,13.405181593705157,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2475,AAPL260618P00180000,2024-09-25 14:47:11+00:00,180.0,8.65,8.2,8.75,0.0,0.0,1.0,1605.0,0.24518577087402343,False,REGULAR,USD,put,227.7899932861328,14.939352985281467,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2476,AAPL260618P00185000,2024-09-16 19:39:14+00:00,185.0,11.9,9.35,9.85,0.0,0.0,17.0,612.0,0.2406081799316406,False,REGULAR,USD,put,227.7899932861328,16.56686726412042,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2477,AAPL260618P00190000,2024-09-26 14:19:58+00:00,190.0,10.96,10.5,11.05,0.0,0.0,1.0,2511.0,0.23603058898925777,False,REGULAR,USD,put,227.7899932861328,18.28710351530067,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2478,AAPL260618P00195000,2024-09-27 17:03:54+00:00,195.0,11.92,11.9,12.45,0.07999992,0.67567503,1.0,344.0,0.23246006805419922,False,REGULAR,USD,put,227.7899932861328,20.099198905865602,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2479,AAPL260618P00200000,2024-09-26 14:45:17+00:00,200.0,13.27,13.35,13.85,0.0,0.0,5.0,1029.0,0.22768411483764645,False,REGULAR,USD,put,227.7899932861328,22.00207445887462,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2480,AAPL260618P00205000,2024-09-27 14:03:34+00:00,205.0,14.65,14.8,15.4,-0.87000084,-5.605675,5.0,396.0,0.22324385162353516,False,REGULAR,USD,put,227.7899932861328,23.994459825295507,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2481,AAPL260618P00210000,2024-09-19 14:35:27+00:00,210.0,16.55,16.5,17.0,0.0,0.0,2.0,494.0,0.218132208404541,False,REGULAR,USD,put,227.7899932861328,26.07491687168658,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2482,AAPL260618P00215000,2024-09-25 17:11:36+00:00,215.0,19.09,18.3,18.85,0.0,0.0,2.0,429.0,0.21411918701171873,False,REGULAR,USD,put,227.7899932861328,28.24186195670821,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2483,AAPL260618P00220000,2024-09-27 17:03:54+00:00,220.0,20.17,20.1,20.8,-0.94000053,-4.452868,1.0,163.0,0.20977047561645507,False,REGULAR,USD,put,227.7899932861328,30.493586815418357,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2484,AAPL260618P00225000,2024-09-20 14:59:01+00:00,225.0,21.9,22.0,23.15,0.0,0.0,2.0,237.0,0.20761900787353516,False,REGULAR,USD,put,227.7899932861328,32.82827800807373,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2485,AAPL260618P00230000,2024-09-26 14:55:55+00:00,230.0,24.85,24.15,25.35,0.0,0.0,125.0,236.0,0.20290408920288083,True,REGULAR,USD,put,227.7899932861328,35.24403492078663,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2486,AAPL260618P00235000,2024-09-19 13:51:26+00:00,235.0,27.47,26.5,27.8,0.0,0.0,2.0,140.0,0.19901313690185546,True,REGULAR,USD,put,227.7899932861328,37.738886329829086,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2487,AAPL260618P00240000,2024-08-29 15:13:14+00:00,240.0,29.5,28.4,30.05,2.0,7.272727,2.0,79.0,0.19213149185180667,True,REGULAR,USD,put,227.7899932861328,40.310805560512925,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2488,AAPL260618P00245000,2024-09-19 19:00:05+00:00,245.0,31.75,31.7,33.05,0.0,0.0,1.0,16.0,0.1902089036560059,True,REGULAR,USD,put,227.7899932861328,42.95772428620728,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2489,AAPL260618P00250000,2024-09-16 13:55:58+00:00,250.0,41.99,34.5,35.9,0.0,0.0,5.0,107.0,0.18561605407714843,True,REGULAR,USD,put,227.7899932861328,45.677545023900166,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2490,AAPL260618P00255000,2024-09-16 14:02:36+00:00,255.0,45.45,37.55,38.55,0.0,0.0,5.0,524.0,0.17774259765625,True,REGULAR,USD,put,227.7899932861328,48.46815239039855,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2491,AAPL260618P00260000,2024-09-13 14:02:55+00:00,260.0,44.78,40.65,41.7,0.0,0.0,2.0,226.0,0.17266147171020513,True,REGULAR,USD,put,227.7899932861328,51.32742318835059,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2492,AAPL260618P00265000,2024-08-09 15:30:22+00:00,265.0,53.51,48.75,51.9,0.0,0.0,10.0,121.0,0.2314377394104004,True,REGULAR,USD,put,227.7899932861328,54.253235394235865,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2493,AAPL260618P00270000,2024-09-09 13:45:26+00:00,270.0,55.65,47.4,48.7,0.0,0.0,2.0,106.0,0.16414715255737305,True,REGULAR,USD,put,227.7899932861328,57.24347612172489,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2494,AAPL260618P00275000,2024-08-02 14:53:24+00:00,275.0,56.0,50.0,52.45,0.0,0.0,2.0,2.0,0.15984421707153318,True,REGULAR,USD,put,227.7899932861328,60.29604863369951,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2495,AAPL260618P00280000,2024-08-27 14:41:17+00:00,280.0,54.9,55.55,56.75,0.0,0.0,16.0,43.0,0.1603477520751953,True,REGULAR,USD,put,227.7899932861328,63.40887847505777,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2496,AAPL260618P00285000,2024-09-17 18:09:30+00:00,285.0,69.43,58.9,60.15,0.0,0.0,4.0,4.0,0.14710325561523438,True,REGULAR,USD,put,227.7899932861328,66.57991879643899,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2497,AAPL260618P00290000,2024-09-17 18:09:30+00:00,290.0,74.19,63.05,64.35,0.0,0.0,4.0,28.0,0.1418237673950195,True,REGULAR,USD,put,227.7899932861328,69.80715493641291,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2498,AAPL260618P00300000,2024-08-08 14:04:10+00:00,300.0,88.55,78.0,81.2,0.0,0.0,2.0,0.0,0.24457542541503907,True,REGULAR,USD,put,227.7899932861328,76.4223397812467,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2499,AAPL260618P00310000,2024-06-11 18:11:52+00:00,310.0,105.38,80.4,83.95,0.0,0.0,1.0,0.0,0.16071395935058597,True,REGULAR,USD,put,227.7899932861328,83.2390929352145,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2500,AAPL260618P00340000,2024-08-29 19:00:16+00:00,340.0,109.74,110.6,113.65,0.0,0.0,4.0,0.0,0.18781329772949218,True,REGULAR,USD,put,227.7899932861328,104.75623121370776,0.19933456847918885,0.2337381217789981,AAPL,,0.0
2501,AAPL261218C00005000,2024-09-25 17:42:31+00:00,5.0,220.18,221.0,224.7,0.0,0.0,1.0,4.0,0.9882813671875,True,REGULAR,USD,call,227.7899932861328,223.3232474857875,0.19933456847918885,0.2337381217789981,AAPL,,0.0
