Ticker,52W_High_Ratio,52W_ROC,26W_High_Ratio,26W_ROC,RS52W,RS52W_13W,RS26W,RS26W_4W,Trend_Ratio,Stop_Loss_Pct,g_Daily_Pct,g_1000_Daily_Pct,Risk_Reward_10D,RS_Uptrend,MA_Uptrend,MA_Day_Uptrend,MA_Week_Uptrend,ITrend_Uptrend,Buy_Signal
GOCLCORP.NS,0.74,0.08,0.91,-0.05,0.21,0.33,0.25,0.27,102.42,-1.68,-0.0725,0.0871,0.43,False,False,False,False,False,False
STEELXIND.NS,0.74,0.19,0.86,-0.12,0.28,0.14,0.18,0.16,102.43,5.29,0.1675,0.083,0.32,False,False,False,False,False,False
KRIDHANINF.NS,0.62,1.21,0.75,-0.83,0.81,0.69,0.01,0.04,102.44,5.6,0.1709,0.0156,0.31,False,False,False,False,False,False
RICOAUTO.NS,0.78,0.37,0.78,-0.02,0.45,0.39,0.29,0.57,102.46,6.85,0.1403,0.1311,0.21,False,True,True,True,False,False
ANDHRAPAP.NS,0.84,0.23,0.89,0.1,0.33,0.37,0.41,0.37,102.46,1.33,0.0005,0.0918,0.0,False,False,False,False,True,False
PRAKASHSTL.NS,0.58,0.59,0.85,0.13,0.58,0.69,0.45,0.25,102.48,7.96,0.1893,0.1725,0.24,False,False,False,True,False,False
GLFL.NS,0.65,1.13,0.65,-0.9,0.79,0.85,0.01,0.11,102.58,6.31,0.2042,0.1566,0.32,False,False,False,True,False,False
MBECL.NS,0.76,0.32,0.83,-0.3,0.4,0.3,0.06,0.19,102.59,4.42,0.0981,-0.0242,0.22,False,False,False,False,False,False
TITAN.NS,0.96,0.21,0.97,-0.02,0.31,0.24,0.29,0.3,102.63,5.8,0.0595,0.1029,0.1,False,False,False,True,True,False
SOMANYCERA.NS,0.82,-0.0,0.82,0.08,0.16,0.19,0.39,0.39,102.74,2.06,0.02,0.0916,0.1,False,False,False,True,False,False
INTELLECT.NS,0.83,0.41,0.83,-0.19,0.48,0.55,0.12,0.33,102.76,8.68,0.1669,0.1229,0.19,False,True,True,True,True,False
PSB.NS,0.73,0.58,0.77,-0.25,0.57,0.67,0.09,0.11,102.77,3.21,0.1169,0.149,0.36,False,False,False,True,False,False
SHREYANIND.NS,0.76,0.19,0.76,0.06,0.29,0.36,0.38,0.37,102.78,0.87,-0.0053,0.1133,-0.06,False,False,False,False,False,False
GNA.NS,0.76,-0.15,0.95,0.02,0.07,0.12,0.33,0.31,102.82,0.55,0.0175,0.0975,0.32,False,False,False,False,True,False
TAJGVK.NS,0.77,0.39,0.77,-0.23,0.46,0.38,0.1,0.19,102.92,5.22,0.1502,0.0881,0.29,False,True,True,True,False,False
SAKSOFT.NS,0.86,0.06,1.0,0.22,0.2,0.12,0.53,0.35,102.94,8.03,-0.0569,0.1943,-0.07,False,False,False,False,True,False
KANSAINER.NS,0.86,-0.06,0.96,0.04,0.12,0.1,0.35,0.29,102.99,1.6,-0.0064,-0.0006,-0.04,False,False,False,False,True,False
TFCILTD.NS,0.67,0.76,0.76,-0.71,0.67,0.77,0.01,0.09,103.0,10.12,0.2147,0.1552,0.21,False,False,False,True,False,False
LIBAS.NS,0.8,0.63,0.98,-0.06,0.61,0.37,0.24,0.08,103.01,15.97,0.1309,-0.0125,0.08,False,False,True,False,True,False
RTNINDIA.NS,0.83,0.3,0.86,-0.09,0.39,0.67,0.2,0.25,103.03,5.57,0.1096,0.1492,0.2,False,False,False,True,False,False
VARDHACRLC.NS,0.82,0.14,0.89,-0.06,0.24,0.23,0.24,0.2,103.04,1.57,0.0417,0.0821,0.27,False,False,False,True,False,False
RSYSTEMS.NS,0.84,0.01,0.91,0.06,0.16,0.27,0.38,0.37,103.04,-0.36,-0.0039,0.1302,0.11,False,False,False,False,False,False
CENTRUM.NS,0.79,0.51,0.79,0.06,0.53,0.65,0.38,0.34,103.04,7.93,0.0707,0.0785,0.09,False,True,True,True,False,False
SBICARD.NS,0.94,-0.02,1.0,0.1,0.14,0.06,0.42,0.34,103.05,7.53,0.0339,-0.004,0.05,False,False,False,False,True,False
BANARBEADS.NS,0.9,0.26,0.98,0.05,0.35,0.27,0.37,0.25,103.1,7.53,0.0659,0.0607,0.09,False,False,False,True,True,False
DLF.NS,0.86,0.71,0.86,-0.17,0.64,0.61,0.13,0.3,103.11,7.83,0.134,0.1497,0.17,False,True,True,True,False,False
NH.NS,0.96,0.33,1.0,0.05,0.41,0.32,0.36,0.21,103.11,12.22,0.1186,0.1358,0.1,False,True,True,True,True,False
AXISBANK.NS,0.88,0.18,0.88,0.07,0.28,0.33,0.39,0.44,103.12,5.63,0.0644,0.086,0.11,False,True,True,True,False,False
ANDHRSUGAR.NS,0.88,0.03,0.88,0.02,0.18,0.18,0.33,0.35,103.16,0.85,0.0108,0.0515,0.13,False,False,False,False,False,False
LT.NS,0.92,0.33,0.92,-0.02,0.42,0.47,0.27,0.42,103.19,4.63,0.0751,0.1208,0.16,False,False,False,True,False,False
BIOFILCHEM.NS,0.84,0.38,0.86,0.02,0.46,0.46,0.32,0.24,103.23,7.28,0.1302,0.0375,0.18,False,False,False,False,True,False
ABMINTLLTD.NS,0.72,0.49,0.72,0.01,0.52,0.39,0.31,0.34,103.25,4.45,0.0951,0.0402,0.21,False,False,False,False,False,False
DCAL.NS,0.74,0.32,0.74,-0.45,0.41,0.33,0.03,0.18,103.25,9.51,0.1161,0.0091,0.12,False,False,True,False,True,False
PILITA.NS,0.77,0.19,0.91,-0.12,0.29,0.39,0.17,0.1,103.28,10.06,0.1332,0.073,0.13,False,False,False,False,True,False
WILLAMAGOR.NS,0.75,0.83,0.81,0.18,0.69,0.61,0.49,0.51,103.28,7.54,0.0953,0.047,0.13,False,True,True,True,False,False
NETWORK18.NS,0.67,0.3,0.85,-0.23,0.38,0.44,0.1,0.11,103.33,1.28,0.0721,0.0733,0.56,False,False,False,True,False,False
DEVIT.NS,0.76,0.02,0.84,-0.03,0.17,0.13,0.26,0.22,103.4,-0.33,-0.0164,0.1256,0.5,False,False,False,False,False,False
MRPL.NS,0.68,1.06,0.76,-0.43,0.78,0.85,0.04,0.22,103.55,7.17,0.1966,0.1871,0.27,False,False,False,True,False,False
RENUKA.NS,0.82,0.02,0.88,-0.01,0.17,0.2,0.3,0.31,103.58,-1.6,-0.0343,0.0958,0.21,False,False,False,False,False,False
PNCINFRA.NS,0.79,0.41,0.79,0.06,0.48,0.46,0.38,0.43,103.62,6.85,0.1503,0.0962,0.22,False,True,True,True,False,False
RGL.NS,0.91,0.31,0.98,-0.01,0.4,0.19,0.29,0.18,103.62,14.74,0.1174,0.0726,0.08,False,False,True,False,True,False
KPRMILL.NS,0.87,0.19,0.87,0.12,0.29,0.4,0.44,0.51,103.63,4.75,0.0557,0.1369,0.12,False,True,True,True,True,False
VISHWARAJ.NS,0.87,-0.04,0.88,-0.02,0.13,0.13,0.28,0.22,103.66,1.37,-0.0039,0.0023,-0.03,False,False,False,False,True,False
MRF.NS,0.89,0.24,0.92,-0.11,0.33,0.36,0.18,0.23,103.79,5.15,0.1001,0.0804,0.19,False,False,False,True,False,False
IMFA.NS,0.73,0.72,0.73,0.03,0.64,0.76,0.34,0.44,103.8,6.96,0.1314,0.1529,0.19,False,False,False,True,False,False
DATAMATICS.NS,0.81,0.17,0.87,0.07,0.27,0.22,0.38,0.32,103.82,3.2,0.0577,0.1608,0.18,False,False,False,True,True,False
RELINFRA.NS,0.69,0.18,0.69,-0.07,0.28,0.37,0.23,0.3,103.82,4.92,0.0737,0.1474,0.15,False,False,False,True,False,False
ASTERDM.NS,0.74,0.23,0.74,-0.18,0.32,0.3,0.13,0.15,103.88,6.13,0.0841,0.1085,0.14,False,False,False,True,True,False
ASTEC.NS,0.84,-0.07,0.84,0.24,0.11,0.11,0.56,0.57,103.93,1.55,-0.0331,-0.002,-0.21,False,False,False,False,False,False
VINYLINDIA.NS,0.78,-0.1,0.92,0.02,0.1,0.07,0.34,0.35,103.94,-1.44,-0.012,0.0954,0.08,False,False,False,False,False,False
KABRAEXTRU.NS,0.78,-0.09,0.86,0.08,0.1,0.1,0.39,0.39,103.97,-1.7,-0.0673,0.0931,0.4,False,False,False,False,False,False
EMAMIREAL.NS,0.72,0.26,0.85,0.08,0.35,0.49,0.39,0.35,104.04,5.72,0.1046,0.0796,0.18,False,False,False,True,False,False
CRISIL.NS,0.88,0.17,0.88,-0.12,0.27,0.22,0.18,0.28,104.06,5.27,0.0474,0.0864,0.09,False,True,True,True,True,False
ACCELYA.NS,0.85,0.15,0.91,-0.04,0.25,0.35,0.26,0.22,104.08,5.64,0.1163,0.0625,0.21,False,False,False,True,True,False
THERMAX.NS,0.75,0.6,0.75,0.27,0.59,0.72,0.59,0.65,104.17,10.6,0.1738,0.1549,0.16,False,True,True,True,False,False
BODALCHEM.NS,0.81,0.07,0.81,-0.12,0.2,0.21,0.18,0.32,104.21,2.06,0.0367,0.0107,0.18,False,False,False,False,False,False
NAVNETEDUL.NS,0.87,-0.01,0.87,0.01,0.15,0.25,0.32,0.36,104.22,0.5,0.0334,0.0643,0.66,False,False,True,False,False,False
INFOBEAN.NS,0.86,-0.09,0.86,0.06,0.1,0.12,0.37,0.39,104.23,-0.34,0.022,0.0731,-0.66,False,False,False,False,False,False
SESHAPAPER.NS,0.81,0.09,0.92,0.04,0.21,0.31,0.35,0.39,104.26,-0.23,0.0065,0.0827,-0.28,False,False,False,False,False,False
MAHABANK.NS,0.82,0.5,0.82,-0.01,0.53,0.71,0.29,0.32,104.32,5.9,0.1196,0.1658,0.2,False,True,True,True,False,False
PTC.NS,0.85,0.6,0.9,0.08,0.58,0.68,0.4,0.35,104.49,10.66,0.1439,0.1598,0.14,False,False,False,True,True,False
SURANASOL.NS,0.93,0.75,0.93,0.58,0.66,0.58,0.78,0.55,104.55,19.57,0.2283,0.1582,0.12,False,False,False,True,True,False
SPENCERS.NS,0.75,0.69,0.9,-0.21,0.63,0.48,0.1,0.09,104.56,8.82,0.172,0.0122,0.19,False,False,False,True,True,False
GRINDWELL.NS,0.83,0.09,0.83,0.15,0.21,0.27,0.47,0.45,104.59,6.03,0.0713,0.109,0.12,False,True,True,True,False,False
DREDGECORP.NS,0.63,0.73,0.63,0.37,0.65,0.87,0.67,0.65,104.61,12.47,0.2389,0.1243,0.19,False,True,True,True,False,False
AJMERA.NS,0.78,0.93,0.78,-0.21,0.74,0.7,0.11,0.28,104.63,11.3,0.2124,0.1718,0.19,False,True,True,True,False,False
AMBIKCO.NS,0.79,0.16,0.79,0.04,0.26,0.22,0.35,0.35,104.66,3.98,0.0593,0.0699,0.15,False,False,False,False,False,False
CENTUM.NS,0.87,0.03,0.87,-0.03,0.18,0.3,0.27,0.25,104.67,8.99,0.1042,0.1695,0.12,False,True,True,True,True,False
URJA.NS,0.52,1.13,0.86,-0.12,0.79,0.77,0.18,0.07,104.68,13.05,0.2453,0.1547,0.19,False,False,False,True,False,False
GOACARBON.NS,0.77,0.46,0.77,-0.15,0.5,0.48,0.15,0.16,104.72,9.46,0.1783,0.1243,0.19,False,True,True,True,True,False
GICHSGFIN.NS,0.81,0.32,0.85,0.01,0.41,0.4,0.31,0.31,104.74,1.34,0.0866,0.0797,0.65,False,False,False,True,False,False
RELIANCE.NS,0.91,0.18,0.91,-0.02,0.28,0.31,0.27,0.35,104.77,5.94,0.1071,0.043,0.18,False,True,True,True,False,False
DECCANCE.NS,0.89,0.21,0.89,0.05,0.31,0.4,0.36,0.35,104.77,7.26,0.1218,0.0646,0.17,False,False,True,False,False,False
AMBUJACEM.NS,0.89,0.42,0.89,0.03,0.48,0.48,0.34,0.43,104.77,11.18,0.1793,0.1032,0.16,False,True,True,True,False,False
SHREERAMA.NS,0.84,0.57,0.91,0.08,0.57,0.65,0.39,0.26,104.84,9.54,-0.0168,0.1651,-0.02,False,False,False,True,True,False
MARUTI.NS,0.89,0.26,0.89,0.06,0.35,0.36,0.37,0.45,104.91,5.65,0.0746,0.0578,0.13,False,True,True,True,False,False
MCL.NS,0.75,0.23,0.86,0.05,0.32,0.31,0.36,0.37,104.99,4.66,0.1193,-0.0909,0.26,False,False,False,False,False,False
WENDT.NS,0.89,0.13,0.89,0.19,0.24,0.43,0.5,0.49,105.02,7.04,0.0885,0.1553,0.13,False,False,False,False,True,False
SALSTEEL.NS,0.84,0.56,1.0,0.2,0.56,0.34,0.51,0.18,105.12,19.79,0.2246,0.1757,0.11,False,False,False,True,True,False
BLUECOAST.NS,0.94,0.58,0.94,-0.06,0.57,0.46,0.24,0.35,105.14,12.57,0.1278,0.0692,0.1,False,True,True,True,False,False
IVP.NS,0.74,0.41,0.81,0.17,0.47,0.29,0.48,0.3,105.16,8.04,0.06,0.1138,0.07,False,False,False,True,True,False
UGARSUGAR.NS,0.71,-0.23,0.92,0.03,0.04,0.03,0.34,0.31,105.24,-3.85,-0.0516,0.1061,0.13,False,False,False,False,False,False
HINDCON.NS,0.77,0.83,0.87,0.04,0.69,0.83,0.35,0.31,105.27,10.51,0.2071,0.2314,0.2,False,False,False,True,False,False
CANTABIL.NS,0.78,0.15,0.78,-0.03,0.25,0.33,0.27,0.4,105.28,0.75,0.07,0.1007,0.93,False,False,False,True,False,False
RAMCOIND.NS,0.91,0.38,0.92,0.13,0.46,0.46,0.44,0.33,105.34,8.98,0.0854,0.0294,0.1,False,False,True,False,True,False
TVSSRICHAK.NS,0.88,0.58,0.91,0.02,0.57,0.49,0.34,0.42,105.37,4.4,-0.0342,0.1079,-0.08,False,False,False,True,False,False
TEAMLEASE.NS,0.86,0.35,0.86,0.06,0.43,0.36,0.38,0.37,105.39,7.13,0.1084,0.0269,0.15,False,False,True,False,False,False
INDOCO.NS,0.93,0.17,1.0,0.1,0.27,0.16,0.42,0.31,105.45,7.5,0.0555,0.0357,0.07,False,False,False,False,True,False
PGHL.NS,0.95,0.09,0.97,0.04,0.22,0.14,0.36,0.34,105.47,6.41,0.04,0.0191,0.06,False,False,True,False,True,False
COMPUSOFT.NS,0.82,0.73,0.9,0.24,0.65,0.49,0.56,0.44,105.53,13.06,0.1509,0.1262,0.12,False,False,False,True,True,False
THEJO.NS,0.72,0.69,0.72,-0.07,0.63,0.69,0.23,0.62,105.57,8.96,0.1088,0.1815,0.12,False,True,True,True,False,False
SRHHYPOLTD.NS,0.86,-0.01,0.86,0.08,0.15,0.08,0.4,0.39,105.66,1.17,-0.0007,0.088,-0.01,False,False,False,False,False,False
AGRITECH.NS,0.7,0.11,0.7,0.1,0.23,0.62,0.42,0.46,105.67,5.02,0.0679,0.1667,0.14,False,False,False,True,False,False
MUKTAARTS.NS,0.87,0.41,0.96,0.05,0.47,0.44,0.36,0.24,105.67,8.05,0.0357,0.1022,0.04,False,False,False,True,True,False
TNPETRO.NS,0.85,0.21,0.88,0.03,0.31,0.3,0.34,0.31,105.69,2.82,0.032,0.0651,0.11,False,False,False,False,False,False
PAR.NS,0.74,0.26,0.74,0.17,0.35,0.28,0.48,0.51,105.7,5.58,0.0121,0.1371,0.02,False,True,True,True,False,False
MUTHOOTCAP.NS,0.8,-0.08,0.95,0.12,0.1,0.07,0.44,0.37,105.73,1.9,-0.0748,-0.0142,-0.39,False,False,False,False,True,False
MARALOVER.NS,0.77,0.27,0.89,0.01,0.36,0.41,0.32,0.24,105.75,5.62,0.0688,0.1046,0.12,False,False,False,True,True,False
ATFL.NS,0.77,0.01,0.84,-0.14,0.16,0.14,0.16,0.24,105.76,0.06,0.0063,0.0043,1.11,False,False,False,False,False,False
LINC.NS,0.71,0.02,0.91,0.11,0.17,0.08,0.43,0.39,105.8,-2.63,-0.064,0.1125,0.24,False,False,False,False,False,False
MANAKALUCO.NS,0.68,0.2,0.87,-0.06,0.3,0.32,0.24,0.16,105.8,5.73,0.1077,0.1,0.19,False,False,False,True,False,False
ADROITINFO.NS,0.75,0.23,0.84,0.07,0.33,0.39,0.38,0.37,105.82,5.28,0.0847,0.1156,0.16,False,False,False,True,False,False
SHREYAS.NS,0.62,-0.1,0.71,0.13,0.09,0.17,0.44,0.5,105.83,-2.02,-0.0025,0.0853,0.01,False,False,False,False,False,False
INDBANK.NS,0.8,0.52,0.82,-0.01,0.54,0.66,0.29,0.22,105.85,9.16,0.158,0.1249,0.17,False,False,False,True,False,False
SOUTHWEST.NS,0.78,0.2,0.93,0.11,0.29,0.09,0.42,0.19,105.86,2.41,-0.1562,0.0971,-0.65,False,False,False,False,True,False
3MINDIA.NS,0.87,0.16,0.87,0.1,0.26,0.39,0.42,0.48,105.88,5.86,0.055,0.0543,0.09,False,True,True,True,False,False
BYKE.NS,0.82,1.07,0.82,0.14,0.78,0.74,0.46,0.44,105.9,7.18,0.1084,0.1339,0.15,False,False,False,True,False,False
LICHSGFIN.NS,0.85,0.67,0.85,0.12,0.62,0.65,0.44,0.41,105.9,13.92,0.1954,0.0995,0.14,False,True,True,True,True,False
IRB.NS,0.79,1.22,0.79,-0.13,0.81,0.83,0.16,0.21,105.98,12.76,0.2285,0.1734,0.18,False,True,True,True,False,False
INDIANCARD.NS,0.82,0.37,0.93,0.07,0.45,0.3,0.38,0.36,106.2,7.67,0.0782,0.0947,0.1,False,False,False,True,False,False
HDFCBANK.NS,0.92,0.04,0.92,0.14,0.19,0.14,0.45,0.47,106.22,6.51,0.0576,0.0391,0.09,False,False,False,True,True,False
BAGFILMS.NS,0.69,0.9,0.93,0.08,0.72,0.69,0.4,0.14,106.24,16.67,0.2389,0.1476,0.14,False,False,False,True,True,False
SRF.NS,0.94,0.09,0.94,0.05,0.22,0.19,0.37,0.42,106.29,5.34,0.0411,0.0815,0.08,False,True,True,True,False,False
TIINDIA.NS,0.85,0.36,0.85,0.06,0.44,0.41,0.37,0.49,106.37,5.95,0.0964,0.1443,0.16,False,False,False,True,False,False
MASTEK.NS,0.87,0.2,0.89,-0.11,0.3,0.42,0.19,0.29,106.41,2.18,0.0899,0.0935,0.41,False,False,False,True,False,False
AARVI.NS,0.83,0.18,0.83,0.11,0.27,0.17,0.42,0.39,106.41,5.75,0.1012,0.1042,0.18,False,False,False,True,True,False
LPDC.NS,0.6,0.64,0.6,-0.08,0.61,0.63,0.22,0.3,106.44,8.54,0.0907,0.1349,0.11,False,False,False,True,False,False
NIBL.NS,0.84,0.75,0.85,0.41,0.66,0.63,0.69,0.5,106.45,12.59,0.1568,0.1483,0.12,False,False,False,True,True,False
KAJARIACER.NS,0.94,-0.03,0.94,0.11,0.14,0.17,0.42,0.42,106.45,6.87,0.0477,0.0857,0.07,False,False,False,False,True,False
VIPCLOTHNG.NS,0.74,-0.02,0.84,0.03,0.14,0.12,0.34,0.33,106.47,-2.11,-0.0462,0.1101,0.22,False,False,False,False,False,False
GARFIBRES.NS,0.89,0.2,0.89,0.07,0.29,0.31,0.38,0.42,106.5,8.26,0.0907,0.0584,0.11,False,True,True,True,True,False
ASIANPAINT.NS,0.97,0.01,1.0,0.14,0.16,0.1,0.46,0.4,106.6,7.33,0.0324,0.0452,0.04,False,False,False,False,True,False
ORIENTLTD.NS,0.78,0.26,0.85,0.1,0.35,0.53,0.41,0.31,106.89,11.17,0.1233,0.0297,0.11,False,False,True,False,True,False
ORTINLAB.NS,0.86,0.11,0.92,0.09,0.23,0.14,0.4,0.34,106.92,6.32,0.057,-0.0062,0.09,False,False,False,False,True,False
ADANIPOWER.NS,0.72,0.92,0.72,0.26,0.73,0.84,0.57,0.66,106.94,12.13,0.2019,0.2204,0.17,False,True,True,True,False,False
BALKRISIND.NS,0.88,0.25,0.88,0.3,0.34,0.36,0.62,0.56,107.0,10.51,0.0742,0.0739,0.07,False,True,True,True,True,False
ORBTEXP.NS,0.84,0.07,0.92,0.08,0.2,0.18,0.39,0.33,107.03,3.23,-0.0522,0.088,-0.16,False,False,False,True,False,False
KMSUGAR.NS,0.79,0.25,0.79,0.19,0.34,0.49,0.5,0.45,107.13,7.28,0.0813,0.0905,0.11,False,True,True,True,False,False
BANCOINDIA.NS,0.86,0.31,0.86,0.0,0.39,0.7,0.31,0.31,107.18,9.92,0.0787,0.2146,0.08,False,False,False,True,False,False
UNIINFO.NS,0.68,0.42,0.7,-0.34,0.48,0.6,0.06,0.17,107.2,8.9,0.1058,0.1081,0.12,False,True,True,True,False,False
NATHBIOGEN.NS,0.82,0.01,0.82,0.05,0.16,0.23,0.36,0.38,107.23,3.62,0.0439,-0.0419,0.12,False,False,False,False,False,False
TATAPOWER.NS,0.89,0.7,0.89,0.16,0.63,0.69,0.47,0.5,107.27,12.34,0.2043,0.1607,0.17,False,True,True,True,False,False
PDSL.NS,0.81,0.68,0.87,0.03,0.63,0.56,0.34,0.39,107.28,2.67,-0.0724,0.1477,-0.27,False,False,False,True,False,False
GOKEX.NS,0.82,0.51,0.82,0.11,0.53,0.66,0.43,0.42,107.32,5.44,0.0487,0.2003,0.09,False,False,False,True,False,False
JMA.NS,0.77,0.28,0.89,-0.13,0.37,0.51,0.17,0.14,107.35,8.87,0.1374,0.1195,0.15,False,False,False,True,False,False
HINDCOPPER.NS,0.75,1.05,0.75,0.23,0.78,0.83,0.55,0.63,107.36,13.81,0.2502,0.1847,0.18,False,True,True,True,False,False
JSL.NS,0.87,0.73,0.87,0.18,0.65,0.75,0.49,0.57,107.37,12.15,0.1746,0.2363,0.14,False,True,True,True,False,False
VBL.NS,0.9,0.74,0.9,0.12,0.66,0.68,0.43,0.45,107.39,14.01,0.1846,0.2143,0.13,False,True,True,True,False,False
RAJSREESUG.NS,0.72,0.31,0.84,-0.04,0.4,0.62,0.25,0.21,107.4,8.89,0.0946,0.1435,0.11,False,False,False,True,False,False
SWELECTES.NS,0.82,1.23,0.82,0.05,0.82,0.82,0.36,0.37,107.42,22.33,0.3122,0.2322,0.14,False,True,True,True,True,False
HEIDELBERG.NS,0.94,0.24,0.96,0.12,0.33,0.33,0.44,0.4,107.47,8.06,0.0918,0.029,0.11,False,False,False,False,False,False
JISLJALEQS.NS,0.82,0.05,0.82,0.16,0.19,0.55,0.48,0.5,107.51,5.36,0.0535,0.1366,0.1,False,True,True,True,False,False
SHEMAROO.NS,0.77,0.28,0.95,0.15,0.36,0.18,0.46,0.28,107.53,10.83,0.0989,0.0853,0.09,False,False,False,True,True,False
TATACONSUM.NS,0.94,0.42,0.94,-0.02,0.48,0.42,0.28,0.38,107.68,10.27,0.1236,0.0801,0.12,False,True,True,True,False,False
BERGEPAINT.NS,0.89,0.02,1.0,0.02,0.17,0.11,0.33,0.34,107.69,8.01,0.0242,0.0229,0.03,False,False,False,False,True,False
ESABINDIA.NS,0.88,0.08,0.88,0.18,0.21,0.43,0.5,0.5,107.7,6.59,0.0053,0.1307,0.01,False,False,False,True,False,False
TATACOMM.NS,0.93,0.06,0.93,-0.01,0.2,0.26,0.3,0.4,107.75,6.19,0.0646,0.0813,0.1,False,True,True,True,False,False
RUSHIL.NS,0.8,0.23,0.8,0.0,0.32,0.3,0.31,0.42,107.83,5.98,0.0283,0.0923,0.05,False,False,False,False,False,False
HCG.NS,0.97,0.17,0.97,0.12,0.27,0.24,0.44,0.36,107.89,9.65,0.0446,0.1007,0.05,False,True,True,True,True,False
PTL.NS,0.85,0.37,0.94,0.01,0.45,0.38,0.32,0.27,107.95,4.43,0.005,0.0894,0.01,False,False,False,True,False,False
SHIVATEX.NS,0.87,0.2,0.87,0.09,0.3,0.44,0.4,0.4,107.99,8.99,0.1461,0.0451,0.16,False,False,True,False,False,False
TIMKEN.NS,0.77,0.15,0.77,0.28,0.25,0.31,0.6,0.6,107.99,8.72,0.1093,0.1073,0.13,False,True,True,True,False,False
UBL.NS,0.95,0.36,0.95,0.24,0.44,0.4,0.55,0.51,107.99,12.34,0.1323,0.0661,0.11,False,True,True,True,True,False
HINDZINC.NS,0.6,0.53,0.6,0.54,0.55,0.7,0.76,0.8,108.03,11.86,0.1984,0.0869,0.17,False,True,True,True,False,False
GPIL.NS,0.76,0.54,0.76,0.27,0.55,0.73,0.59,0.64,108.03,10.52,0.1555,0.2005,0.15,False,True,True,True,False,False
JSWSTEEL.NS,0.97,0.2,0.97,0.12,0.3,0.27,0.44,0.48,108.09,9.28,0.1001,0.0969,0.11,False,True,True,True,True,False
XCHANGING.NS,0.7,0.29,0.86,-0.23,0.38,0.43,0.1,0.13,108.1,9.94,0.1438,0.0839,0.14,False,True,True,True,False,False
BLISSGVS.NS,0.88,0.3,0.98,0.04,0.39,0.38,0.35,0.31,108.12,13.5,0.0033,-0.0136,0.0,False,False,False,False,True,False
MADRASFERT.NS,0.79,0.38,0.79,0.06,0.46,0.48,0.37,0.45,108.15,7.15,0.1334,0.1509,0.19,False,False,False,True,False,False
BEML.NS,0.72,0.8,0.72,0.33,0.68,0.82,0.64,0.63,108.17,15.86,0.2412,0.1905,0.15,False,True,True,True,True,False
RUCHIRA.NS,0.87,-0.01,0.96,0.05,0.15,0.28,0.37,0.37,108.21,5.12,0.0565,0.0864,0.11,False,False,False,False,True,False
RSWM.NS,0.81,0.07,0.81,0.09,0.21,0.22,0.41,0.38,108.26,6.46,0.0908,0.0871,0.14,False,False,False,False,False,False
SWANENERGY.NS,0.8,1.01,0.82,-0.48,0.76,0.85,0.03,0.21,108.34,9.88,0.1518,0.1722,0.15,False,True,True,True,False,False
STARCEMENT.NS,0.86,0.37,0.86,0.06,0.45,0.46,0.37,0.43,108.41,8.72,0.1426,0.0964,0.16,False,True,True,True,False,False
SBIN.NS,0.86,0.37,0.86,0.03,0.45,0.46,0.34,0.47,108.42,9.5,0.1429,0.1171,0.15,False,True,True,True,False,False
NOCIL.NS,0.87,0.33,0.87,0.12,0.42,0.39,0.43,0.4,108.42,9.36,0.1257,0.0764,0.13,False,True,True,True,True,False
JAICORPLTD.NS,0.82,0.51,0.82,0.15,0.54,0.74,0.47,0.48,108.44,8.45,0.0901,0.1448,0.11,False,False,False,True,False,False
JISLDVREQS.NS,0.84,0.06,0.84,0.14,0.19,0.57,0.45,0.44,108.56,6.47,0.07,0.1096,0.11,False,True,True,True,False,False
INDIANB.NS,0.83,0.29,0.83,-0.01,0.37,0.61,0.29,0.39,108.6,7.25,0.085,0.1877,0.12,False,True,True,True,False,False
SOBHA.NS,0.8,1.86,0.8,0.17,0.9,0.9,0.49,0.67,108.64,16.88,0.2676,0.1827,0.16,False,True,True,True,False,False
MANUGRAPH.NS,0.73,0.07,0.83,0.01,0.2,0.31,0.32,0.23,108.67,2.14,0.0366,0.0754,0.17,False,False,False,True,False,False
MONTECARLO.NS,0.94,0.01,1.0,0.18,0.16,0.06,0.5,0.4,108.68,8.92,0.0405,0.1102,0.05,False,False,False,False,True,False
IRCON.NS,0.7,1.19,0.7,0.12,0.81,0.88,0.44,0.63,108.69,10.66,0.1803,0.2267,0.17,False,False,False,True,False,False
CHALET.NS,0.96,0.74,0.96,0.18,0.65,0.65,0.49,0.31,108.7,16.44,0.184,0.1839,0.11,False,True,True,True,True,False
JOCIL.NS,0.84,0.17,0.94,0.09,0.27,0.19,0.4,0.36,108.72,7.03,0.0325,0.0119,0.05,False,False,False,True,True,False
SCHAEFFLER.NS,0.78,0.27,0.78,0.31,0.36,0.41,0.62,0.64,108.73,10.21,0.1592,0.136,0.16,False,True,True,True,False,False
SJVN.NS,0.76,1.12,0.81,0.1,0.79,0.87,0.41,0.42,108.76,10.92,0.2033,0.2089,0.19,False,False,False,True,False,False
JINDALSTEL.NS,0.88,0.46,0.88,0.21,0.5,0.56,0.53,0.6,108.77,12.11,0.1778,0.1365,0.15,False,True,True,True,False,False
AUSOMENT.NS,0.69,0.21,0.69,0.0,0.31,0.45,0.31,0.35,108.83,6.97,0.1385,0.0751,0.2,False,True,True,True,False,False
NESCO.NS,0.99,0.44,0.99,0.19,0.49,0.46,0.51,0.42,108.83,14.23,0.1124,0.0641,0.08,False,True,True,True,True,False
