Exchange,Ticker,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year
xnys,eqh,2.24,4.18,9.83,10.47,17.28,38.46,24.66,21.58,,
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,eqnr,1.2,4.38,6.96,11.27,8.02,-3.47,-3.64,15.57,7.95,5.53
xnys,eqr,0.06,-2.34,-2.89,-3.78,-2.64,9.11,1.15,4.12,3.72,6.88
xnys,eqs,1.59,27.0,41.1,5.37,15.45,-14.77,-21.35,0.48,-4.2,-4.86
xnys,eqt,1.92,2.29,5.8,22.5,22.98,40.24,5.91,31.23,-1.11,4.86
xnys,erj,-2.45,1.13,0.21,-10.2,26.93,65.51,62.15,44.9,4.68,6.22
xnys,eqv,0.19,1.06,3.13,4.99,5.51,,,,,
xnys,ero,-0.69,11.91,11.59,27.96,17.14,-21.44,9.13,2.63,,
xnys,es,0.29,1.05,11.88,12.83,16.66,16.31,-7.17,-1.89,6.6,9.22
xnys,esab,1.06,3.26,3.85,5.45,5.95,35.07,35.6,,,
xnys,ese,1.77,1.57,12.21,13.95,38.32,71.77,39.36,15.55,17.53,14.08
xnys,esnt,1.26,-0.31,0.17,4.75,7.35,3.91,12.47,10.58,9.5,
xnys,esi,1.93,1.73,4.97,-11.87,-14.16,-7.06,1.38,14.47,-2.03,
xnys,esrt,3.83,9.66,14.44,-0.65,-18.27,-8.57,4.32,2.28,-4.6,
xnys,ess,0.34,-1.69,-2.49,-6.56,-0.47,7.71,3.58,4.3,5.24,9.56
xnys,estc,0.12,6.83,4.27,-13.04,-12.81,-23.62,5.25,-0.12,,
xnys,et,1.47,2.57,15.48,3.15,-5.14,24.43,22.1,20.25,-1.6,10.09
xnys,et,1.47,2.57,15.48,3.15,-5.14,24.43,22.1,20.25,-1.6,10.09
xnys,etd,0.61,0.19,3.55,-4.22,-4.09,0.25,10.71,21.34,4.9,6.0
xnys,etn,1.52,3.51,11.18,20.17,0.5,7.0,34.29,29.57,17.54,17.33
xnys,etr,0.43,-1.36,-2.11,1.93,9.93,53.87,13.56,12.32,10.91,7.72
xnys,etwo,0.0,0.62,44.84,47.49,21.43,-30.09,-26.9,,,
xnys,evc,1.46,0.48,8.9,2.4,-9.36,11.76,-20.43,8.45,-6.45,2.7
xnys,evex,6.65,0.93,54.39,43.8,0.18,11.45,-10.41,,,
xnys,evh,1.71,11.81,-19.52,-10.53,-25.96,-64.33,-35.03,6.12,-7.85,
xnys,evr,2.97,6.05,19.75,17.08,-10.84,27.06,31.36,32.1,17.41,16.3
xnys,evri,0.07,0.5,1.07,3.2,4.96,87.81,-8.02,15.16,6.08,4.18
xnys,evtc,1.4,1.66,6.93,-1.52,6.95,11.2,-0.31,3.9,5.69,
xnys,evtl,9.13,1.13,30.9,31.86,-57.23,-25.25,-51.85,,,
xnys,ew,-0.32,-0.89,3.47,7.97,4.71,-11.59,-7.01,0.83,13.35,15.66
xnys,exk,-1.32,24.38,23.01,13.38,22.68,13.67,5.17,17.21,8.48,2.09
xnys,f,1.58,-1.16,-0.29,8.32,8.18,-8.78,-1.05,12.69,1.18,3.04
xnys,exr,0.27,-0.87,1.77,-2.32,1.24,5.27,-1.19,11.44,11.24,19.41
xnys,expd,1.09,0.35,6.55,-6.3,2.13,-9.29,2.09,8.84,9.92,8.5
xnys,exp,-0.4,-0.93,-13.05,-9.15,-18.71,-11.46,14.55,21.69,9.63,14.44
xnys,f,1.58,-1.16,-0.29,8.32,8.18,-8.78,-1.05,12.69,1.18,3.04
xnys,b,-1.05,3.44,3.59,7.91,29.16,16.74,1.06,-1.01,7.13,-3.27
xnys,f,1.58,-1.16,-0.29,8.32,8.18,-8.78,-1.05,12.69,1.18,3.04
xnys,c,2.07,3.9,12.65,11.67,12.77,29.96,18.1,8.56,5.35,6.31
xnys,f,1.58,-1.16,-0.29,8.32,8.18,-8.78,-1.05,12.69,1.18,3.04
xnys,d,-0.41,-1.59,3.21,5.12,6.02,11.8,-8.31,-3.87,2.41,6.2
xnys,faf,1.13,1.08,-7.9,-11.02,-8.79,7.02,0.91,4.8,7.6,12.08
xnys,fbk,2.31,0.3,-0.39,-7.14,-14.27,23.51,2.19,11.35,,
xnys,fbin,0.2,1.57,-2.58,-18.62,-24.35,-21.75,-6.21,-1.51,3.36,
xnys,fbp,1.66,1.1,1.85,10.04,10.6,20.69,13.82,28.42,13.87,1.29
xnys,fbrt,1.65,0.63,0.0,-13.02,-8.65,-0.71,-0.81,,,
xnys,fbrt,1.65,0.63,0.0,-13.02,-8.65,-0.71,-0.81,,,
xnys,e,0.43,3.04,7.89,10.2,15.23,6.11,5.62,12.85,3.2,3.72
xnys,fc,1.79,-2.87,10.62,-26.79,-39.57,-37.02,-16.55,-1.48,1.25,8.55
xnys,fcf,2.6,1.15,1.89,1.37,-5.05,23.21,7.37,14.16,7.91,10.04
xnys,fcn,1.22,-0.09,-0.73,-2.8,-14.18,-24.76,-1.29,7.58,15.01,9.61
xnys,fcpt,0.81,-0.8,-1.79,-3.66,2.23,16.56,4.61,5.9,,
xnys,fdx,1.33,0.69,2.91,-11.53,-21.45,-10.05,1.75,11.07,3.22,8.04
xnys,fdp,-0.98,-8.13,-1.8,8.33,-0.48,46.12,11.95,7.21,0.17,4.81
xnys,fcx,-0.5,7.8,9.39,10.48,9.72,-17.89,0.39,32.17,8.5,3.39
xnys,fe,-0.2,-3.08,-4.81,7.38,4.37,8.36,2.89,2.39,5.0,4.26
xnys,fedu,-3.32,0.05,26.65,-2.35,-6.11,7.53,16.34,-13.83,,
xnys,feng,0.48,-7.56,-1.42,-5.45,-12.24,-16.8,-22.16,3.88,-9.18,
xnys,ferg,-1.72,15.72,25.1,26.89,22.04,7.2,22.45,23.28,14.02,
xnys,fet,4.62,12.08,21.29,-4.29,6.65,-2.07,-12.9,9.7,-27.64,
xnys,ff,0.26,0.0,-0.5,-9.2,-24.2,-5.49,-2.83,-6.75,2.44,7.66
xnys,ffwm,3.92,2.71,0.57,10.65,-14.65,-10.02,-36.49,-16.94,-3.25,
xnys,fg,0.85,4.01,-6.63,-18.01,-19.26,-13.25,,,,
xnys,fhi,0.86,0.21,1.55,9.39,4.45,32.89,11.11,13.95,4.75,7.28
xnys,fhn,2.15,2.57,9.74,6.81,1.99,38.09,-0.8,15.2,5.36,5.71
xnys,fhn,2.15,2.57,9.74,6.81,1.99,38.09,-0.8,15.2,5.36,5.71
xnys,b,,,,,,,,,,
xnys,fhn,2.15,2.57,9.74,6.81,1.99,38.09,-0.8,15.2,5.36,5.71
xnys,fpi,0.61,2.03,13.12,4.59,-0.77,17.53,-2.71,13.87,3.83,
xnys,fr,,,,,,,,,,
xnys,frge,,,,,,,,,,
xnys,fph,,,,,,,,,,
xnys,frt,,,,,,,,,,
xnys,frt,,,,,,,,,,
xnys,fro,,,,,,,,,,
xnys,c,2.07,3.9,12.65,11.67,12.77,29.96,18.1,8.56,5.35,6.31
xnys,b,-1.05,3.44,3.59,7.91,29.16,16.74,1.06,-1.01,7.13,-3.27
xnys,gm,0.78,-4.01,4.75,1.14,-10.38,5.46,8.83,9.76,4.83,
xnys,gme,0.44,-0.74,13.59,22.23,-5.62,-36.46,-2.61,95.53,10.91,12.53
xnys,b,-1.05,3.44,3.59,7.91,29.16,16.74,1.06,-1.01,7.13,-3.27
xnys,glp,,,,,,,,,,
xnys,glp,,,,,,,,,,
xnys,glw,,,,,,,,,,
xnys,gmed,0.62,1.25,-14.92,-21.48,-27.55,-9.46,-1.08,1.5,8.69,
xnys,gmre,2.41,0.31,-17.36,-25.11,-14.64,-21.44,-11.39,-2.71,14.99,
xnys,gmre,2.41,0.31,-17.36,-25.11,-14.64,-21.44,-11.39,-2.71,14.99,
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,gms,-0.01,3.06,8.18,7.02,-7.99,-14.35,15.01,25.91,,
xnys,gnl,1.98,-0.52,3.21,-2.47,12.12,14.63,-6.62,-2.03,-1.03,
xnys,gne,0.97,8.37,46.31,55.2,47.92,51.7,40.31,23.06,7.49,
xnys,gnk,0.9,1.81,1.41,-2.31,-0.07,-33.53,-12.75,23.01,-11.85,
xnys,gnl,1.98,-0.52,3.21,-2.47,12.12,14.63,-6.62,-2.03,-1.03,
xnys,gnl,1.98,-0.52,3.21,-2.47,12.12,14.63,-6.62,-2.03,-1.03,
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,gnl,1.98,-0.52,3.21,-2.47,12.12,14.63,-6.62,-2.03,-1.03,
xnys,gnl,1.98,-0.52,3.21,-2.47,12.12,14.63,-6.62,-2.03,-1.03,
xnys,b,-1.05,3.44,3.59,7.91,29.16,16.74,1.06,-1.01,7.13,-3.27
xnys,d,-0.41,-1.59,3.21,5.12,6.02,11.8,-8.31,-3.87,2.41,6.2
xnys,gnrc,1.29,4.77,12.49,-2.24,-17.47,-8.62,-23.37,2.19,12.13,17.46
xnys,e,0.43,3.04,7.89,10.2,15.23,6.11,5.62,12.85,3.2,3.72
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,gnty,1.87,0.12,4.6,4.31,20.35,48.27,6.29,12.96,,
xnys,goos,1.79,-5.72,38.44,17.08,13.46,-17.42,-18.98,-14.79,,
xnys,gnw,2.65,-1.28,1.31,4.82,-0.43,10.83,19.49,15.2,-1.23,-4.85
xnys,gpc,0.11,-0.17,7.93,1.11,9.05,-9.87,-0.66,9.24,5.59,10.14
xnys,gotu,-0.5,4.72,16.33,13.03,82.19,-26.65,42.81,-37.1,,
xnys,golf,0.87,4.52,9.71,4.31,0.68,9.93,19.77,16.03,,
xnys,gpi,0.78,-0.13,2.99,-4.46,0.57,37.27,32.12,41.03,17.19,20.36
xnys,gpmt,2.76,0.77,37.37,-5.67,-4.66,-9.94,-25.92,-3.37,,
xnys,gpk,0.63,0.14,0.77,-16.25,-17.67,-16.75,1.03,9.75,5.99,15.03
xnys,gpmt,2.76,0.77,37.37,-5.67,-4.66,-9.94,-25.92,-3.37,,
xnys,gpor,1.31,-0.25,4.84,18.14,3.7,19.44,22.08,,,
xnys,gpn,1.12,1.67,-3.04,-22.99,-31.18,-20.35,-14.81,-15.5,4.51,9.74
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,gprk,3.56,11.31,5.27,-9.29,-21.42,-26.71,-21.04,-3.88,5.84,0.45
xnys,grbk,-1.39,0.68,-0.03,-5.31,4.18,6.86,34.87,38.49,18.81,5.51
xnys,grbk,-1.39,0.68,-0.03,-5.31,4.18,6.86,34.87,38.49,18.81,5.51
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,grc,0.87,1.95,2.09,-1.9,-0.9,3.56,9.7,3.71,4.5,6.88
xnys,grdn,-1.29,-2.46,-19.65,12.72,1.92,,,,,
xnys,grmn,0.96,2.21,10.85,-6.18,0.94,28.39,27.4,18.06,17.66,14.36
xnys,grnd,0.34,-4.42,-0.09,48.66,30.83,152.87,,,,
xnys,grnt,0.52,4.09,20.89,12.67,-6.04,-0.32,,,,
xnys,grov,-2.22,-4.35,22.22,-18.52,-5.04,-16.98,,,,
xnys,gs,1.34,2.26,12.31,8.69,8.27,36.65,26.38,24.81,12.39,11.06
xnys,gs,1.34,2.26,12.31,8.69,8.27,36.65,26.38,24.81,12.39,11.06
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,gs,1.34,2.26,12.31,8.69,8.27,36.65,26.38,24.81,12.39,11.06
xnys,gs,1.34,2.26,12.31,8.69,8.27,36.65,26.38,24.81,12.39,11.06
xnys,c,2.07,3.9,12.65,11.67,12.77,29.96,18.1,8.56,5.35,6.31
xnys,d,-0.41,-1.59,3.21,5.12,6.02,11.8,-8.31,-3.87,2.41,6.2
xnys,gsk,0.12,0.41,11.01,5.93,24.27,3.03,1.45,3.22,3.48,5.15
xnys,gsbd,1.5,1.59,9.68,-1.95,-0.5,-12.31,-2.52,3.78,2.87,
xnys,gsl,1.46,3.5,22.35,12.74,22.29,-6.24,10.06,46.86,-3.27,2.47
xnys,gsl,1.46,3.5,22.35,12.74,22.29,-6.24,10.06,46.86,-3.27,2.47
xnys,b,-1.05,3.44,3.59,7.91,29.16,16.74,1.06,-1.01,7.13,-3.27
xnys,gtes,1.16,2.79,8.16,8.97,5.69,32.32,18.85,13.84,,
xnys,b,-1.05,3.44,3.59,7.91,29.16,16.74,1.06,-1.01,7.13,-3.27
xnys,gtn,4.67,-4.03,-0.78,7.46,23.49,-27.29,-37.5,-21.45,-10.56,4.07
xnys,gtls,4.3,-2.79,0.81,5.78,-20.1,4.38,-6.72,26.79,16.78,15.65
xnys,gtls,4.3,-2.79,0.81,5.78,-20.1,4.38,-6.72,26.79,16.78,15.65
xnys,gty,0.73,-0.75,3.02,-4.96,-2.06,12.21,7.74,4.22,9.98,5.67
xnys,c,2.07,3.9,12.65,11.67,12.77,29.96,18.1,8.56,5.35,6.31
xnys,gva,1.38,2.75,11.84,20.85,4.94,54.28,42.34,34.54,10.07,8.95
xnys,gwh,-3.94,-28.24,-42.72,-61.88,-79.25,-88.67,-73.19,,,
xnys,gwre,-0.15,18.95,21.16,36.79,51.72,95.72,47.64,19.02,17.44,
xnys,gxo,0.67,2.6,11.67,9.98,-2.97,-16.97,-8.6,,,
xnys,h,2.05,0.45,9.22,-3.11,-15.33,-8.55,12.09,16.11,9.06,8.8
xnys,hae,0.09,4.06,10.82,4.85,-9.76,-19.36,2.59,-6.59,5.19,6.67
xnys,hafn,2.34,3.75,8.77,21.47,-3.39,-26.87,30.29,,,
xnys,gww,0.82,0.63,5.26,10.12,4.23,25.45,30.85,28.48,16.97,17.9
xnys,hal,2.86,5.62,6.43,-15.38,-23.28,-37.32,-18.44,9.57,-5.35,1.48
xnys,hayw,,,,,,,,,,
xnys,hbm,,,,,,,,,,
xnys,hasi,,,,,,,,,,
xnys,hbb,,,,,,,,,,
xnys,hbi,,,,,,,,,,
xnys,hca,,,,,,,,,,
xnys,hcc,,,,,,,,,,
xnys,hci,,,,,,,,,,
xnys,ifs,2.69,4.97,4.88,18.1,27.23,64.02,14.24,8.41,,
xnys,ih,0.43,-1.26,-1.26,14.49,44.97,22.19,-1.52,,,
xnys,igt,0.0,-0.82,-11.33,-16.26,-15.12,-26.82,-8.21,10.25,1.85,1.35
xnys,ihg,0.94,0.66,2.75,-2.33,-5.74,15.67,24.42,17.61,9.85,13.2
xnys,ihs,-0.88,1.62,3.68,61.14,93.15,64.43,-23.18,,,
xnys,iiin,0.96,2.51,2.89,32.1,33.02,20.78,-1.18,16.6,9.44,9.75
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,iipr,1.02,0.22,4.42,-21.32,-14.11,-41.77,-16.89,-1.14,,
xnys,imax,0.66,-0.72,10.47,12.54,8.01,76.0,17.19,14.76,-3.9,3.66
xnys,iipr,1.02,0.22,4.42,-21.32,-14.11,-41.77,-16.89,-1.14,,
xnys,infy,1.51,0.05,3.87,-6.54,-15.79,6.65,0.41,16.86,10.65,7.85
xnys,infa,-0.12,0.5,28.83,31.86,-6.94,-16.1,5.83,,,
xnys,ing,0.24,-0.33,4.75,9.79,41.18,26.5,29.51,26.42,5.94,9.51
xnys,ingm,1.88,4.81,9.98,3.8,4.18,,,,,
xnys,ingr,0.92,-0.81,-0.32,5.92,1.48,21.47,16.62,11.2,7.35,11.66
xnys,inn,0.47,-1.83,5.54,-32.09,-34.89,-24.26,-18.04,-8.8,-4.6,
xnys,f,1.58,-1.16,-0.29,8.32,8.18,-8.78,-1.05,12.69,1.18,3.04
xnys,inn,0.47,-1.83,5.54,-32.09,-34.89,-24.26,-18.04,-8.8,-4.6,
xnys,e,0.43,3.04,7.89,10.2,15.23,6.11,5.62,12.85,3.2,3.72
xnys,inn,0.47,-1.83,5.54,-32.09,-34.89,-24.26,-18.04,-8.8,-4.6,
xnys,insw,-0.82,0.81,2.22,9.78,5.87,-32.03,26.77,18.92,,
xnys,inr,2.99,-0.78,1.35,8.24,,,,,,
xnys,insp,0.11,-1.58,-15.97,-22.32,-26.63,-13.05,-9.7,8.81,,
xnys,invh,0.76,-1.51,-4.9,-0.92,4.72,-1.52,-1.09,5.69,,
xnys,invx,2.91,12.83,3.59,-11.93,11.45,,,,,
xnys,ionq,6.44,-3.27,32.63,90.53,-6.58,398.34,90.55,,,
xnys,iot,-4.55,-3.09,8.94,7.69,3.23,29.37,60.69,,,
xnys,iqv,3.36,8.54,4.19,-17.87,-22.49,-30.92,-11.64,0.36,8.13,
xnys,ipg,1.77,-2.38,-6.55,-14.42,-15.35,-20.72,-4.99,8.45,5.0,10.34
xnys,ip,0.53,-0.96,7.56,-7.54,-10.3,10.74,3.83,8.8,3.03,8.63
xnys,ir,1.53,1.81,9.51,-1.9,-8.07,-5.86,19.11,20.2,,
xnys,ipi,-1.64,-1.24,-2.36,40.98,70.12,46.41,-15.87,23.46,-10.45,-10.33
xnys,irm,0.92,3.55,5.46,24.41,-2.01,23.85,27.53,31.1,14.48,12.64
xnys,irs,2.73,-0.46,6.22,14.65,0.67,71.91,61.03,37.83,0.25,5.15
xnys,irt,-0.22,-2.21,-6.19,-12.42,-7.56,8.54,-4.28,12.54,11.12,
xnys,itgr,0.36,2.16,2.63,-0.57,-8.44,0.27,16.52,7.22,8.98,12.7
xnys,it,0.31,-3.18,-2.4,-12.53,-12.78,-2.23,16.52,25.63,17.11,21.07
xnys,itt,1.62,1.36,7.49,10.98,7.04,19.69,27.44,20.01,14.02,6.53
xnys,itub,0.61,-0.41,7.41,27.43,52.54,26.71,16.86,11.89,7.33,3.08
xnys,itw,0.59,1.01,3.21,-6.05,-1.77,5.18,8.26,8.38,11.98,13.53
xnys,c,2.07,3.9,12.65,11.67,12.77,29.96,18.1,8.56,5.35,6.31
xnys,ivr,0.53,2.57,5.43,-8.02,-1.74,-2.04,-7.38,-14.52,-3.83,1.14
xnys,ivr,0.53,2.57,5.43,-8.02,-1.74,-2.04,-7.38,-14.52,-3.83,1.14
xnys,ivt,1.81,0.11,0.54,-3.45,-5.88,16.19,-0.14,23.3,1.7,
xnys,j,2.14,1.08,7.13,3.55,-3.97,11.01,4.63,12.05,13.84,9.64
xnys,jacs,0.0,0.39,0.88,2.29,,,,,,
xnys,ix,0.94,0.71,5.83,6.25,4.57,2.17,8.29,12.57,5.83,9.33
xnys,ivz,0.98,-0.48,2.96,-7.3,-15.3,-0.29,-3.93,11.72,-4.87,2.92
xnys,jbgs,2.0,4.44,19.12,20.72,17.34,27.3,-8.4,-7.91,,
xnys,jbi,2.38,0.24,13.12,1.24,11.43,-36.85,-10.17,,,
xnys,jbtm,1.13,6.14,16.2,-6.87,-3.97,29.54,-0.55,5.25,12.93,14.81
xnys,jbl,2.31,5.12,17.57,27.81,22.85,54.78,41.83,38.59,22.19,19.42
xnys,jci,1.44,2.39,16.87,28.48,31.97,51.29,25.29,25.1,10.94,9.81
xnys,jef,2.72,7.84,9.59,-8.55,-32.13,19.45,21.77,30.23,10.05,8.09
xnys,jeld,-0.52,5.48,-8.33,-34.97,-52.99,-73.36,-41.11,-26.86,,
xnys,jhg,2.2,1.24,6.08,-2.57,-11.66,17.14,13.77,12.43,,
xnys,jhx,-3.23,10.56,8.46,-19.4,-16.39,-16.96,1.49,7.25,8.6,11.5
xnys,jill,2.99,5.44,10.62,-21.24,-38.63,-51.46,-2.42,38.65,,
xnys,jks,2.21,4.7,5.81,-15.87,-23.98,-22.44,-31.12,3.97,-3.31,5.63
xnys,jll,0.15,3.3,0.08,-10.43,-9.12,15.59,6.75,13.4,3.17,8.45
xnys,jnj,0.89,-0.12,1.2,-5.73,8.95,9.31,-1.33,3.84,7.06,8.87
xnys,jmia,3.69,0.9,33.73,41.6,-11.78,-57.61,-23.84,-13.02,,
xnys,joe,1.59,2.95,6.3,-1.77,2.76,-16.86,-0.85,18.58,12.06,4.97
xnys,jnpr,0.25,0.53,-1.31,0.17,-2.96,3.72,7.86,10.07,4.62,3.84
xnys,joby,7.41,3.84,27.67,22.29,-0.12,57.67,16.85,,,
xnys,jpm,1.44,0.66,6.61,8.35,11.96,37.51,29.08,20.83,16.06,14.96
xnys,c,,,,,,,,,,
xnys,jpm,,,,,,,,,,
xnys,jpm,,,,,,,,,,
xnys,jpm,,,,,,,,,,
xnys,d,,,,,,,,,,
xnys,j,2.14,1.08,7.13,3.55,-3.97,11.01,4.63,12.05,13.84,9.64
xnys,k,-0.11,0.0,0.11,0.24,2.75,40.36,11.93,8.92,6.13,5.59
xnys,key,2.7,2.96,8.07,3.8,-2.33,23.12,-1.51,6.86,4.2,7.72
xnys,keys,1.33,3.13,10.52,4.81,0.82,19.08,3.37,8.76,17.28,
xnys,l,0.6,-0.17,2.79,5.09,5.4,19.19,11.71,18.26,8.61,7.45
xnys,kfrc,0.71,1.32,10.59,-17.25,-26.4,-30.72,-12.34,7.73,8.44,9.81
xnys,kfy,1.13,2.87,9.67,8.0,4.43,10.31,5.82,16.41,8.96,12.22
xnys,kfs,2.07,3.65,48.94,78.21,59.26,66.63,35.15,42.11,8.31,4.67
xnys,kgc,-2.39,2.31,-0.53,35.73,63.43,90.36,51.08,20.33,20.36,-0.31
xnys,kgs,1.54,4.79,8.12,8.61,-7.27,48.94,,,,
xnys,kim,2.02,-0.09,3.06,0.09,-8.28,15.62,2.15,10.66,2.76,6.59
xnys,kim,2.02,-0.09,3.06,0.09,-8.28,15.62,2.15,10.66,2.76,6.59
xnys,l,0.6,-0.17,2.79,5.09,5.4,19.19,11.71,18.26,8.61,7.45
xnys,kim,2.02,-0.09,3.06,0.09,-8.28,15.62,2.15,10.66,2.76,6.59
xnys,m,2.85,3.11,6.61,-5.88,-26.51,-29.55,-16.12,10.93,-10.75,1.41
xnys,kim,2.02,-0.09,3.06,0.09,-8.28,15.62,2.15,10.66,2.76,6.59
xnys,kind,0.62,5.88,8.0,-10.99,-31.65,-31.36,-21.97,,,
xnys,kkr,2.29,1.6,8.74,6.42,-16.33,24.75,30.44,33.04,18.78,
xnys,kkr,2.29,1.6,8.74,6.42,-16.33,24.75,30.44,33.04,18.78,
xnys,d,-0.41,-1.59,3.21,5.12,6.02,11.8,-8.31,-3.87,2.41,6.2
xnys,klc,4.73,-7.99,-12.41,-37.97,-36.57,,,,,
xnys,klg,0.19,-7.33,-11.63,-16.82,-11.01,-10.57,,,,
xnys,kmi,-0.35,0.36,3.42,8.07,4.82,47.88,16.81,15.04,-0.64,
xnys,kmpr,1.48,0.27,4.27,-2.61,-2.86,10.18,9.65,-0.82,7.66,7.89
xnys,kmx,0.47,1.94,-0.99,-15.19,-19.63,-6.22,-12.33,-7.29,-1.14,7.93
xnys,kmt,0.55,1.86,11.65,0.5,-7.04,-8.38,-4.86,-3.06,-1.92,1.34
xnys,kn,3.3,4.81,6.5,6.04,-13.7,-2.77,-4.41,0.94,-0.91,
xnys,knf,0.05,-1.93,0.51,4.38,-9.21,36.09,,,,
xnys,knop,-1.68,0.63,0.78,16.14,18.75,-12.19,-24.31,-5.59,-0.39,
xnys,knsl,1.11,0.88,3.94,9.39,2.44,22.76,26.29,24.95,,
xnys,kodk,4.5,2.29,-7.63,-10.34,-11.57,1.93,6.42,16.39,-11.32,
xnys,knx,1.06,0.65,10.53,-8.48,-15.55,-5.96,-2.48,2.92,3.58,4.4
xnys,kntk,0.8,-1.06,8.81,-12.37,-19.54,18.08,8.17,,,
xnys,ko,0.62,-1.04,-0.52,1.99,15.42,14.29,6.97,10.35,8.15,8.97
xnys,kof,0.15,2.16,2.64,12.0,25.8,8.12,23.05,19.05,4.18,4.4
xnys,kop,1.93,4.79,28.16,8.74,-0.15,-23.91,5.31,9.28,2.15,2.3
xnys,kore,1.59,2.0,4.94,2.0,-20.81,-27.14,-52.13,,,
xnys,kr,-0.14,-3.05,-8.91,4.22,9.22,29.8,10.12,16.99,7.57,14.65
xnys,kos,7.95,14.46,23.38,-10.8,-44.44,-66.25,-38.23,-7.59,-13.3,
xnys,krc,2.25,8.45,13.34,7.36,-12.34,13.74,-11.18,-7.25,-1.99,5.08
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,kref,2.0,3.02,1.21,-11.52,-6.44,9.09,-11.18,-1.13,,
xnys,krmn,0.96,8.38,21.15,64.95,,,,,,
xnys,kref,2.0,3.02,1.21,-11.52,-6.44,9.09,-11.18,-1.13,,
xnys,krg,3.15,2.12,2.03,2.7,-8.36,6.15,7.73,13.34,1.99,5.23
xnys,kro,2.01,4.27,-11.41,-22.22,-31.79,-49.89,-24.71,-2.15,0.86,4.01
xnys,krp,2.44,2.6,15.63,7.19,-11.83,-9.67,-0.94,17.31,,
xnys,kss,2.1,7.63,34.2,-20.97,-36.79,-53.81,-30.12,-9.79,-8.1,-2.75
xnys,kt,0.31,4.84,-1.79,11.21,29.54,50.59,14.2,17.61,6.91,2.57
xnys,ktb,1.69,0.96,7.18,14.08,-18.3,-3.99,23.15,27.73,,
xnys,kth,0.0,0.68,0.34,-1.05,-2.04,1.3,-1.35,-2.08,-0.22,0.21
xnys,kvue,0.37,-8.97,-6.94,-5.37,3.7,21.04,,,,
xnys,kvyo,0.32,0.18,7.78,-9.56,-17.41,51.45,,,,
xnys,l,0.6,-0.17,2.79,5.09,5.4,19.19,11.71,18.26,8.61,7.45
xnys,kuke,-2.08,-3.47,-28.0,59.62,-22.51,-89.3,-47.95,,,
xnys,kw,1.55,2.98,-0.15,-31.84,-33.13,-30.23,-24.48,-8.55,-5.76,2.32
xnys,kwr,2.55,1.12,10.04,-21.46,-21.41,-37.46,-10.62,-9.25,3.9,11.81
xnys,lac,0.0,1.5,-10.6,-11.48,-9.09,-12.9,,,,
xnys,ladr,1.14,1.14,2.8,-7.25,-2.86,5.76,5.2,9.76,2.45,
xnys,lanv,-0.5,-11.06,-3.37,1.01,0.0,28.03,,,,
xnys,lad,1.19,1.34,8.29,3.21,-9.85,24.36,1.99,17.62,11.47,28.39
xnys,law,5.7,12.94,25.71,-5.52,-10.82,-24.45,-40.65,,,
xnys,lar,0.52,12.72,-3.94,-14.85,-25.57,-53.24,-21.75,19.35,15.61,5.74
xnys,laz,3.2,3.43,12.28,-4.66,-10.86,22.08,12.22,10.82,1.77,5.75
xnys,lbrt,4.19,7.16,11.09,-18.29,-37.15,-44.35,-10.47,13.25,,
xnys,lb,2.04,2.83,-5.9,19.44,13.89,,,,,
xnys,lc,4.33,5.68,6.0,-7.02,-34.53,27.25,-12.51,11.29,-19.57,
xnys,lcii,0.78,2.35,7.66,-8.35,-11.51,-11.4,-4.43,-1.24,7.24,12.97
xnys,ldi,3.17,-0.76,27.45,-27.37,-36.27,-37.2,-21.43,,,
xnys,ldos,1.91,-0.26,-4.27,11.63,3.11,3.79,12.95,7.94,15.21,7.33
xnys,lea,1.34,-1.31,3.55,-6.01,-4.95,-25.19,-11.24,-3.93,-0.25,8.53
xnys,leg,-0.11,0.44,-0.55,6.4,-4.69,-23.58,-30.81,-15.32,-6.96,1.77
xnys,levi,,,,,,,,,,
xnys,len,,,,,,,,,,
xnys,a,1.63,3.47,10.03,-8.3,-13.62,-12.09,-2.43,5.85,11.78,10.66
xnys,lh,0.72,2.01,4.42,0.24,11.38,29.45,6.83,10.47,9.5,9.57
xnys,lmnd,11.52,19.04,31.57,15.29,8.72,139.52,24.33,,,
xnys,lnc,1.83,0.81,1.3,-5.45,8.2,8.77,-11.97,-2.25,-2.04,4.7
