Exchange,Ticker,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year
xnys,msge,-0.34,1.78,6.1,17.01,6.1,8.66,,,,
xnys,msgs,0.77,0.7,0.31,-3.6,-15.27,2.33,6.75,2.24,,
xnys,msi,0.43,0.61,1.28,-1.02,-9.35,13.93,24.71,22.77,22.46,16.65
xnys,msif,0.76,9.66,12.01,4.32,46.75,55.75,38.93,,,
xnys,msm,0.81,-0.05,7.61,2.27,10.94,-0.66,2.23,6.24,5.04,6.28
xnys,mt,-1.44,-1.54,1.05,-10.45,31.37,18.65,-1.6,22.53,2.15,-3.72
xnys,mtal,1.06,2.06,34.89,22.27,16.85,-13.58,7.82,,,
xnys,mtb,2.35,1.56,7.5,4.78,-0.62,30.44,3.95,11.12,6.2,8.03
xnys,mtd,1.69,2.49,11.38,-6.93,-3.21,-17.64,-3.16,6.62,13.64,17.15
xnys,mtdr,2.28,6.46,14.31,2.93,-17.5,-19.79,-8.93,34.33,5.45,
xnys,mtg,1.11,-0.53,1.65,11.94,12.06,27.34,25.89,23.61,10.14,8.8
xnys,mth,-1.9,0.61,-3.77,-15.99,-16.23,-25.01,16.27,11.74,11.89,13.72
xnys,mtn,-2.89,-6.08,9.45,-2.89,-18.56,-17.86,-12.29,-1.85,6.69,11.68
xnys,mtr,1.58,1.99,-2.26,-17.28,-12.2,-37.84,-27.98,7.63,-2.49,-3.51
xnys,mtrn,0.25,3.13,2.18,-10.21,-18.97,-27.49,-1.14,7.31,8.53,9.22
xnys,mtus,0.07,11.32,7.99,1.15,-0.5,-37.4,-16.41,27.95,-7.56,
xnys,mtw,1.29,4.47,31.65,10.35,20.26,-7.73,-7.0,-2.0,-2.5,2.54
xnys,mtx,-0.05,1.73,10.4,-15.03,-23.92,-32.04,-5.14,1.57,-1.49,6.31
xnys,mtz,2.62,4.98,13.21,37.75,20.24,51.04,24.42,28.31,23.91,19.94
xnys,mufg,0.44,-1.98,11.97,6.71,18.09,31.51,36.67,28.08,8.11,8.79
xnys,mur,4.46,7.5,8.69,-5.53,-23.5,-40.65,-15.76,9.77,-2.66,-0.23
xnys,musa,1.25,-0.36,-15.29,-5.06,-15.05,-3.82,20.93,30.86,22.1,
xnys,mux,1.08,16.56,15.27,30.36,20.31,-17.24,16.28,-1.13,0.17,-8.32
xnys,mvo,2.69,-1.04,1.06,11.62,-22.23,-19.25,-3.38,26.28,4.41,1.63
xnys,mwa,1.07,0.41,-2.46,-0.66,10.06,41.29,27.08,20.31,10.94,13.71
xnys,mx,-0.54,2.49,22.52,-11.06,-7.96,-25.85,-42.9,-21.83,-7.15,
xnys,mye,4.07,10.8,21.42,13.74,28.58,-7.48,-14.46,1.64,0.81,6.69
xnys,nabl,0.62,4.49,14.49,9.12,-12.85,-42.19,-8.68,,,
xnys,nat,-0.36,3.77,3.77,10.63,12.4,-24.63,20.72,-2.73,-5.62,-5.33
xnys,natl,0.79,1.66,-7.83,4.62,-20.55,0.48,,,,
xnys,nbhc,2.04,2.54,3.0,-6.85,-12.54,3.97,-0.6,6.69,8.49,
xnys,nbr,5.68,16.7,14.31,-25.19,-47.32,-55.2,-45.54,-14.42,-20.6,-14.13
xnys,nc,3.74,5.24,14.68,13.04,28.17,17.3,-11.29,9.19,5.3,6.1
xnys,ncdl,0.25,-0.74,2.41,-2.98,-0.6,1.5,,,,
xnys,nclh,1.09,10.82,13.26,-2.2,-23.98,7.65,7.49,-2.7,-9.84,
xnys,ne,4.5,13.61,22.99,22.35,-8.79,-30.54,,,,
xnys,nee,0.92,2.95,9.3,3.88,2.24,-3.1,-0.89,5.0,13.35,14.25
xnys,nem,-3.94,-0.68,-3.66,19.79,42.02,25.55,-5.89,2.02,9.35,1.55
xnys,net,1.89,8.31,46.92,37.13,66.86,152.17,49.37,43.88,,
xnys,neu,0.87,0.09,2.47,18.57,22.53,21.84,27.0,9.82,4.72,14.7
xnys,neue,0.0,-1.46,-1.17,-6.49,-8.76,16.72,-62.92,,,
xnys,nexa,-1.63,-3.21,-9.55,-10.89,-45.11,-39.78,-15.91,3.22,,
xnys,nfg,1.14,-0.01,0.55,12.89,36.86,50.81,6.08,16.73,4.85,5.74
xnys,ngg,-0.46,-0.97,0.63,22.4,22.44,30.06,5.83,9.92,4.57,7.69
xnys,ngl,4.68,8.88,25.83,-19.66,-23.85,-35.48,21.67,-9.97,-8.43,
xnys,ngs,2.03,5.09,32.86,17.16,-6.01,24.21,19.13,26.65,0.52,3.48
xnys,ngvc,1.91,-7.29,-7.41,20.53,14.58,114.69,39.5,28.65,7.53,
xnys,ngvt,2.21,1.64,7.27,-9.82,3.19,-13.48,-16.78,-6.19,,
xnys,nhi,1.61,0.0,-5.04,2.11,5.93,13.83,12.01,6.95,5.58,8.16
xnys,ni,0.74,-0.66,-0.2,2.51,8.38,41.45,10.08,11.97,5.35,12.24
xnys,nic,1.95,-3.51,-1.48,1.45,13.07,50.27,14.31,14.79,14.74,
xnys,nine,6.9,8.93,-31.02,-52.53,-53.8,-67.25,-47.07,-27.71,,
xnys,nio,0.28,2.54,-7.4,-14.39,-16.74,-26.07,-42.59,-8.27,,
xnys,njr,0.16,-2.55,-8.25,-4.7,-3.17,7.0,2.07,7.68,7.37,8.91
xnys,nke,0.21,4.31,10.8,-18.67,-15.95,-32.75,-17.65,-7.54,3.69,10.14
xnys,nl,1.59,-3.84,-19.61,2.45,-8.62,7.17,-2.74,19.2,1.74,2.85
xnys,nlop,0.67,0.83,4.0,0.25,0.83,38.39,,,,
xnys,nly,0.95,0.58,0.21,-7.27,7.98,9.04,1.44,4.89,3.82,2.26
xnys,nmax,3.71,-8.3,-27.47,,,,,,,
xnys,nmg,0.0,-1.69,-4.89,8.02,10.06,-18.6,-31.31,1.81,5.34,
xnys,nmm,-0.25,0.18,10.52,-2.39,-9.12,-23.54,8.97,39.86,-10.68,-1.45
xnys,nmr,1.46,2.46,13.04,0.12,11.88,5.75,20.75,9.19,1.39,2.38
xnys,nni,0.61,-1.13,8.82,-3.15,7.81,13.59,11.59,17.77,11.12,13.62
xnys,nnn,0.94,-0.17,-0.76,-1.17,4.9,2.97,3.83,5.72,5.5,8.41
xnys,noa,2.53,4.65,14.77,7.59,-16.61,-12.76,11.81,20.44,22.24,5.15
xnys,noah,2.44,10.09,20.62,1.43,-3.07,31.35,-7.72,-12.84,-8.84,
xnys,noc,0.26,1.43,0.87,3.48,5.22,11.94,2.3,8.94,13.27,16.34
xnys,nog,3.42,8.16,17.59,8.59,-21.42,-19.41,-1.12,28.79,-7.3,-9.0
xnys,nok,0.37,3.64,7.55,5.73,23.86,40.55,5.0,5.43,-0.7,-1.1
xnys,nomd,0.29,-2.63,-12.19,-15.76,3.58,1.14,-4.63,-2.7,-1.59,
xnys,note,0.68,3.45,-1.27,-42.59,-42.06,-45.61,,,,
xnys,nov,2.77,6.92,7.91,-10.07,-11.61,-24.54,-13.7,-1.94,-10.42,-1.36
xnys,nova,7.94,1.29,11.1,-57.65,-93.58,-95.77,-78.69,-57.56,,
xnys,now,1.24,1.89,6.73,18.81,-2.82,46.51,27.89,21.41,29.63,
xnys,npb,1.46,0.3,-2.44,-4.93,,,,,,
xnys,npk,1.66,2.7,7.98,-4.83,-9.61,19.78,12.11,2.96,6.89,3.78
xnys,npki,0.72,4.08,7.81,49.29,9.78,2.43,22.86,24.37,-0.21,2.04
xnys,npo,1.82,4.34,16.06,10.08,12.2,28.2,25.55,29.95,12.92,13.54
xnys,npwr,35.81,37.09,61.33,-54.94,-72.43,-69.74,-33.16,,,
xnys,nrdy,4.09,4.09,9.2,9.88,9.88,15.58,-13.91,,,
xnys,nref,1.8,3.32,6.64,-0.82,0.45,22.67,-2.02,7.72,,
xnys,nrgv,4.34,15.0,37.76,-24.0,-58.33,-20.17,-58.41,,,
xnys,nrp,0.09,-0.46,0.31,-0.59,-9.68,13.76,33.14,53.22,12.51,0.04
xnys,nrt,-0.19,2.17,14.68,26.82,34.41,-10.87,-21.97,17.56,1.67,-0.53
xnys,nsa,0.21,-2.5,-6.78,-12.0,-10.02,-6.72,-7.39,5.76,14.02,
xnys,nsc,1.56,1.48,14.7,5.84,8.0,14.01,2.92,7.22,12.1,12.18
xnys,nsp,-0.38,-2.07,-3.0,-26.08,-17.46,-31.88,-10.82,3.67,11.61,14.07
xnys,ntb,1.17,2.44,6.91,18.27,20.57,34.34,15.02,13.29,,
xnys,ntr,-0.9,1.22,5.81,17.9,34.74,10.82,-10.55,12.76,0.27,0.84
xnys,ntst,0.12,1.93,2.24,11.32,17.46,-1.33,-3.95,,,
xnys,ntz,0.0,-3.04,7.82,-12.63,-13.54,-18.63,-23.45,37.94,-9.25,-9.53
xnys,nu,0.33,1.17,-2.33,14.08,17.28,0.08,41.48,,,
xnys,nue,2.37,11.16,4.04,-7.48,4.64,-24.24,-0.41,23.62,11.01,8.86
xnys,nus,1.93,-8.11,38.24,-0.62,16.84,-39.44,-39.21,-19.15,-8.5,-0.24
xnys,nuvb,0.0,16.98,18.66,31.22,-6.77,-14.78,-12.09,,,
xnys,nvgs,-1.63,-2.19,7.16,-3.46,-9.06,-16.21,-1.67,12.8,-3.17,5.94
xnys,nvo,2.73,4.38,12.58,-13.98,-11.96,-46.46,11.87,19.93,11.29,17.21
xnys,nvr,-1.08,0.01,2.23,-5.05,-12.99,-6.24,17.22,15.31,17.94,17.17
xnys,nvri,0.12,0.61,17.82,39.22,6.49,-7.97,-1.27,-9.19,-6.04,-4.6
xnys,nvs,0.2,1.95,6.76,8.1,25.39,14.97,14.34,10.12,4.98,9.62
xnys,nvst,0.27,2.52,14.28,5.05,-2.9,1.57,-24.33,-4.31,,
xnys,nvt,2.56,3.37,12.8,22.83,0.38,-10.3,24.42,27.58,,
xnys,nwg,1.12,0.91,12.21,22.38,45.72,80.2,37.0,34.3,3.91,1.74
xnys,nwn,-0.28,-3.1,-9.01,-2.97,2.83,13.97,-6.35,-5.09,3.24,3.09
xnys,nx,10.59,12.97,12.77,-4.91,-21.7,-36.92,-5.95,7.22,1.36,0.92
xnys,nxdt,4.47,-4.57,18.73,-8.85,-30.0,-12.95,-27.83,-10.67,-6.08,1.42
xnys,nxe,1.59,3.56,18.74,29.82,-3.03,-11.11,11.0,32.96,31.5,
xnys,nxrt,1.2,-0.5,-10.43,-15.06,-17.75,-7.96,-18.7,2.27,12.18,
xnys,nyc,4.76,4.92,-8.98,-1.12,19.32,8.92,-44.88,,,
xnys,nyt,0.13,-2.28,6.0,18.22,7.84,10.79,18.55,6.85,15.16,13.78
xnys,o,0.3,-0.62,-0.92,-0.91,7.85,9.07,-0.86,3.13,6.53,8.08
xnys,obdc,0.28,-0.55,6.27,1.42,-0.79,-1.1,12.08,11.42,,
xnys,obk,1.79,1.53,7.98,-6.0,4.87,16.63,-3.57,10.16,,
xnys,oc,-0.13,1.04,-5.11,-6.57,-19.73,-21.88,13.86,19.79,13.74,10.75
xnys,ocft,1.71,0.56,15.53,12.26,193.83,268.04,-19.33,-45.22,,
xnys,odc,7.72,9.27,24.69,18.35,25.81,33.69,65.68,26.11,14.47,13.05
xnys,odv,4.52,12.43,6.67,50.72,27.61,-5.88,-32.62,,,
xnys,oec,0.62,3.67,-1.57,-18.86,-28.37,-52.93,-17.3,-1.86,-2.51,
xnys,ofg,1.75,1.65,1.98,3.82,-0.47,16.59,16.07,25.73,13.2,8.95
xnys,oge,-0.25,-1.53,-3.27,0.37,8.2,27.77,5.85,9.14,6.9,8.83
xnys,ogn,4.03,3.69,4.93,-35.53,-33.91,-49.59,-30.35,,,
xnys,ogs,0.04,-1.77,-8.36,2.01,7.99,25.43,-2.41,0.69,8.57,
xnys,ohi,-0.48,1.14,4.23,5.83,2.4,23.12,16.58,8.19,6.32,9.48
xnys,oi,2.79,3.89,3.57,17.41,25.65,12.38,-6.53,4.25,-5.46,-4.8
xnys,oii,0.9,6.24,9.1,5.41,-22.32,-3.8,14.97,20.94,-7.79,1.23
xnys,ois,3.13,6.21,10.79,-2.53,-8.7,13.79,-16.97,-9.4,-19.63,1.93
xnys,oke,0.65,1.09,3.06,-7.79,-16.55,8.63,11.64,17.35,11.26,12.92
xnys,oklo,6.64,-4.61,75.47,93.65,136.88,493.04,,,,
xnys,oln,-0.35,2.83,-1.51,-18.81,-39.76,-58.65,-29.99,10.52,-0.36,3.91
xnys,olo,1.13,2.41,20.38,35.36,16.15,98.22,-6.12,,,
xnys,olp,1.38,1.8,2.81,-4.59,-6.86,12.65,4.03,12.03,6.64,8.67
xnys,omc,1.72,-2.74,-5.98,-12.7,-16.17,-18.39,3.15,7.01,2.79,7.29
xnys,omf,2.81,2.91,12.38,10.28,6.33,19.04,14.81,21.49,6.27,
xnys,omi,5.26,21.36,3.89,-19.66,-38.71,-54.67,-37.96,0.35,-9.88,-3.85
xnys,onit,0.62,0.59,0.05,21.28,21.39,47.53,8.95,25.74,-12.43,-9.32
xnys,onl,3.45,9.95,6.6,-22.06,-42.86,-32.02,-36.84,,,
xnys,onon,-0.68,-4.77,17.34,14.19,3.27,34.03,39.27,,,
xnys,ontf,0.0,-2.81,18.16,-3.66,-14.4,-4.49,-19.09,,,
xnys,onto,1.89,4.52,-21.5,-28.42,-42.34,-55.73,5.82,22.36,17.25,14.04
xnys,ooma,0.46,-3.0,3.28,-3.5,-5.83,49.6,-0.99,-0.72,,
xnys,opad,4.63,16.48,18.7,-35.06,-60.35,-77.31,-75.24,,,
xnys,opfi,4.65,11.92,46.19,48.92,88.38,355.21,68.71,,,
xnys,opy,1.13,-3.03,5.73,0.71,-0.66,36.76,22.34,23.85,10.18,6.99
xnys,or,-2.11,1.41,7.06,39.0,43.45,50.79,30.98,23.33,6.86,
xnys,ora,3.53,4.63,8.14,12.44,15.19,4.06,-1.13,2.35,8.33,7.72
xnys,orc,0.0,1.61,1.44,-12.15,-3.08,-0.83,-8.69,-3.14,-2.35,
xnys,orcl,1.68,5.13,17.82,15.62,4.97,42.28,34.79,27.38,15.48,15.28
xnys,ori,0.99,-0.11,-0.79,0.77,10.67,32.4,22.66,21.5,13.51,10.33
xnys,orn,6.24,11.65,23.66,55.14,25.51,-10.24,52.97,25.12,1.61,-3.69
xnys,oscr,-1.47,11.74,17.98,-1.28,14.73,-20.92,45.85,,,
xnys,osk,-0.25,10.23,24.46,12.62,16.08,0.59,6.05,7.03,9.16,8.92
xnys,otis,0.82,0.74,0.3,-5.94,4.6,-1.77,10.07,11.76,,
xnys,out,1.84,0.42,6.62,-5.33,-7.07,25.42,0.4,1.23,-0.01,
xnys,ovv,3.02,6.59,10.19,1.29,-4.99,-18.59,-11.04,32.26,-2.97,-6.38
xnys,owl,1.26,3.1,9.16,0.65,-15.46,19.7,18.11,,,
xnys,owlt,3.53,13.86,57.14,24.19,38.43,36.28,-49.22,,,
xnys,oxm,0.94,2.29,5.27,-7.24,-28.57,-44.39,-12.64,3.33,-1.01,9.6
xnys,oxy,1.72,4.32,8.3,-6.41,-13.42,-27.7,-13.68,16.68,-2.7,-0.59
xnys,paas,0.17,17.47,14.82,17.3,42.68,34.43,8.76,2.72,12.97,2.06
xnys,pac,1.22,4.01,16.42,29.67,39.03,50.26,22.09,27.97,15.52,15.83
xnys,pack,5.51,9.31,20.93,-44.76,-47.09,-39.43,-33.34,-13.28,,
xnys,pacs,0.77,5.24,5.88,-20.12,-20.37,-65.0,,,,
xnys,pag,1.3,0.37,6.7,-0.46,9.72,12.77,13.4,32.54,13.34,19.67
xnys,pags,-0.68,-1.46,-8.14,18.15,42.49,-26.1,-18.77,-24.61,,
xnys,pam,0.92,-3.08,4.0,-4.61,-15.5,69.97,47.86,45.46,17.28,14.06
xnys,par,2.03,1.74,10.85,7.79,-8.22,52.84,20.47,18.56,31.77,17.0
xnys,parr,0.33,-0.42,43.91,66.15,31.18,-13.93,6.18,13.59,-0.47,
xnys,path,-0.38,-0.75,11.76,12.43,3.93,7.84,-12.01,,,
xnys,pay,1.82,-4.53,3.93,40.5,11.6,85.36,34.75,,,
xnys,payc,0.67,2.56,16.81,30.86,30.0,83.97,-3.77,-3.99,22.49,
xnys,pb,2.2,0.5,1.26,-3.1,-6.33,21.42,2.01,2.7,4.61,6.63
xnys,pba,-0.53,0.21,-3.69,0.86,2.96,5.85,1.33,11.2,5.59,9.43
xnys,pbf,1.38,-3.62,-0.56,-11.3,-28.78,-59.2,-19.55,8.2,-0.1,
xnys,pbh,0.52,-0.71,4.97,-2.33,8.93,31.2,14.63,15.75,6.76,17.65
xnys,pbi,2.03,2.23,17.13,8.38,47.24,103.02,31.39,31.86,-4.01,-0.54
xnys,pbr,1.43,0.89,3.03,-7.37,-7.44,-10.24,15.47,23.13,11.98,-1.35
xnys,pbt,1.73,0.72,17.88,16.2,1.75,-4.89,-11.13,28.88,7.09,1.33
xnys,pcg,-1.82,-7.35,-8.22,-2.58,-22.37,-13.73,8.81,4.67,-8.74,-2.04
xnys,pcor,-0.18,1.03,5.78,-5.97,-9.44,1.95,13.22,,,
xnys,pd,6.24,14.59,8.5,-5.39,-10.51,-17.47,-15.08,-9.06,,
xnys,pdm,2.7,7.02,17.05,6.42,-15.36,12.29,-13.33,-10.49,-0.87,0.87
xnys,pdpa,1.25,1.13,2.38,1.67,4.2,,,,,
xnys,pds,3.24,10.96,16.85,2.86,-21.76,-29.4,-17.05,22.67,-9.77,-5.33
xnys,peb,3.78,4.68,7.98,-17.57,-29.0,-32.47,-25.49,-9.92,-8.8,0.5
xnys,peg,0.46,-1.02,0.63,3.36,-4.33,11.0,8.41,11.26,9.43,8.69
xnys,pen,0.2,-3.02,-11.32,-6.77,9.02,31.82,22.76,7.66,,
xnys,perf,0.28,-0.27,-4.47,-0.27,-35.87,-6.92,,,,
xnys,pfe,0.99,-0.6,3.93,-9.38,-8.74,-13.02,-18.98,-1.88,1.44,7.55
xnys,pfgc,0.6,-1.42,8.89,12.17,4.42,24.92,26.65,22.94,,
xnys,pflt,1.07,0.49,3.8,-3.46,-0.62,1.85,5.45,12.79,4.52,
xnys,pfs,1.64,0.42,1.25,-1.85,-8.59,29.51,-5.13,7.33,3.42,6.25
xnys,pfsi,0.74,-0.32,0.18,-4.97,-5.73,6.98,25.95,23.19,17.97,
xnys,pg,0.75,-3.46,3.0,-5.49,-0.93,-0.22,6.51,9.04,9.76,8.54
xnys,pgr,-0.31,-1.97,-1.53,-0.62,18.53,33.32,33.51,29.01,27.01,20.31
xnys,pgre,2.37,7.27,40.48,51.28,31.38,42.16,-6.85,-3.76,-6.14,
xnys,ph,1.4,0.99,9.63,6.68,6.08,31.58,35.39,28.98,19.51,18.22
xnys,phg,0.56,1.82,1.06,-10.06,-3.85,-7.32,1.44,-9.38,1.94,1.8
xnys,phi,0.04,1.96,-3.87,-3.81,6.87,-0.26,-7.09,6.03,-5.01,-1.24
xnys,phin,0.59,-0.92,3.91,-2.32,-10.17,2.22,,,,
xnys,phm,-1.39,2.24,-0.6,-7.22,-7.76,-11.72,31.42,23.03,18.64,17.18
xnys,phr,4.0,9.47,10.51,10.69,6.56,35.75,8.99,-3.5,,
xnys,phx,-0.23,-0.23,19.83,17.69,9.75,37.54,3.99,2.21,-12.04,-4.86
xnys,pii,0.56,6.37,23.72,-7.23,-26.43,-44.56,-22.13,-11.05,-7.59,6.41
xnys,pine,0.33,0.39,0.98,-5.4,-6.7,6.59,-0.03,6.55,,
xnys,pins,1.3,9.93,26.71,-0.9,17.93,-19.96,19.7,9.1,,
xnys,pipr,2.73,5.0,7.84,3.33,-10.55,30.42,29.02,33.37,19.83,16.02
xnys,pjt,2.09,2.53,8.26,4.24,-1.96,46.06,26.45,23.48,,
xnys,pk,2.5,-0.87,3.53,-11.45,-25.23,-23.37,-8.89,1.87,,
xnys,pke,1.65,3.88,8.16,6.28,-1.5,10.46,8.5,5.54,2.49,2.96
xnys,pkg,0.87,1.67,9.04,-3.02,-12.21,10.0,9.54,14.65,12.99,17.49
xnys,pkst,1.9,4.12,14.77,11.89,18.56,13.39,-37.01,,,
xnys,pkx,0.06,4.4,2.82,-5.82,11.04,-29.47,-3.23,5.85,2.54,-1.22
xnys,pl,-2.01,52.08,66.86,47.1,44.55,220.88,-0.95,,,
xnys,pld,0.9,0.17,4.11,-8.73,3.88,2.43,-2.23,5.41,12.84,12.41
xnys,plnt,0.4,2.67,5.72,11.93,6.79,60.14,14.59,7.04,,
xnys,plow,1.09,1.16,9.06,9.1,18.94,13.33,-0.23,-3.12,6.2,9.06
xnys,plym,1.95,0.19,6.5,-1.67,-7.47,-19.03,-1.25,5.87,,
xnys,pm,-0.13,0.63,4.39,19.23,52.12,79.47,22.87,22.22,11.12,12.17
xnys,pmt,0.57,1.22,-1.51,-10.47,1.91,1.96,2.04,7.59,5.23,6.32
xnys,pnc,2.25,2.77,9.23,0.7,-5.71,19.4,4.45,10.09,8.72,9.54
xnys,pnnt,1.04,1.8,6.69,-0.85,1.41,1.04,9.73,22.28,4.21,5.0
xnys,pnr,-0.16,0.37,8.7,11.11,-0.59,28.28,26.2,19.93,7.77,9.96
xnys,pnw,-0.34,-2.35,-4.69,-0.85,7.21,21.04,8.45,6.01,7.61,9.25
xnys,por,-0.61,-3.37,-3.8,-5.58,-4.93,-0.76,-2.58,1.01,5.33,8.49
xnys,post,0.72,-1.1,-2.9,-4.37,-4.45,4.06,10.05,9.46,12.36,
xnys,ppg,1.2,1.62,4.35,-1.81,-4.6,-11.71,-1.8,1.86,1.58,10.59
xnys,ppl,-0.18,-2.04,-5.76,1.25,5.71,22.25,7.25,5.94,4.49,5.77
xnys,pr,3.66,7.77,13.53,10.45,-4.45,-8.91,18.79,58.43,,
xnys,pra,-0.04,-0.17,0.83,48.68,45.51,68.36,1.68,8.03,-0.97,3.54
xnys,prg,0.1,0.9,9.15,2.8,-30.55,-18.55,3.61,-3.93,1.07,4.5
xnys,prgo,0.73,-2.28,7.17,-6.76,4.01,1.08,-9.17,-10.81,-15.65,-2.9
xnys,pri,2.4,0.33,3.38,-3.74,0.79,21.14,30.54,18.34,20.64,18.51
xnys,prim,3.03,5.28,16.62,19.57,-0.52,45.17,45.31,32.72,15.28,18.52
xnys,prks,-0.53,-4.33,-3.27,-13.28,-23.74,-17.45,-7.33,17.34,7.83,
xnys,prlb,2.76,3.68,-1.94,1.13,-1.92,18.19,-7.5,-20.95,-5.42,
xnys,prm,1.19,6.05,21.67,34.31,0.16,74.15,3.69,,,
xnys,prmb,2.57,-4.51,-4.45,-2.16,2.96,,,,,
xnys,pro,3.97,8.75,17.15,-20.52,-12.89,-33.04,-13.21,-15.0,-0.54,6.87
xnys,prsu,1.97,1.86,-4.41,-25.98,-33.17,-17.32,-3.36,3.79,1.22,3.51
xnys,prt,1.54,-1.49,4.19,3.76,17.47,18.17,-16.6,15.57,,
xnys,pru,1.78,1.63,4.96,-2.91,-8.65,-5.4,4.7,13.44,5.23,7.12
xnys,psa,0.82,-1.78,1.65,-0.82,2.16,14.04,2.67,12.08,7.92,11.11
xnys,psbd,0.14,-0.72,9.21,-7.46,-6.12,-5.37,,,,
xnys,psfe,1.36,2.27,-15.46,-19.45,-26.14,-30.53,-27.04,,,
xnys,psn,1.45,6.52,10.14,20.29,-25.13,-6.67,19.4,10.43,,
xnys,pso,-1.38,-6.08,-5.37,-8.55,-5.77,26.73,18.48,19.23,-0.7,3.3
xnys,psqh,8.7,16.28,44.51,-4.21,-44.93,-22.36,,,,
xnys,pstg,1.26,3.17,16.2,13.02,-10.0,-13.66,25.82,26.89,,
xnys,pstl,0.42,2.75,11.97,5.41,12.68,13.92,3.12,2.09,,
xnys,psx,1.84,0.71,9.58,-5.95,2.38,-14.04,6.28,9.02,6.7,
xnys,puk,1.11,3.9,9.41,25.16,50.91,23.05,-2.32,-1.02,-1.41,7.9
xnys,pump,3.83,10.37,13.31,-17.22,-36.12,-33.7,-24.52,-1.29,,
xnys,pvh,-1.36,-21.88,-7.63,-9.63,-38.09,-45.96,-2.49,1.0,-5.28,1.86
xnys,pvl,0.97,8.64,21.38,17.9,30.04,48.32,-20.66,13.81,2.05,
xnys,pwr,0.49,5.49,13.76,50.05,14.4,35.34,40.23,53.64,28.58,20.98
xnys,px,-0.9,-9.12,-12.79,-14.66,-21.15,23.15,-3.48,,,
xnys,qbts,13.05,14.02,157.54,256.02,121.67,,,,,
xnys,qd,-0.67,0.34,3.48,8.39,5.32,80.0,54.13,14.04,,
xnys,qgen,-0.18,0.78,7.85,14.04,2.13,1.22,-0.65,0.69,6.02,5.05
xnys,qs,3.77,3.25,6.17,-5.49,-20.42,-27.42,-30.04,,,
xnys,qsr,-0.13,-0.15,5.21,6.53,10.34,3.64,14.42,6.73,8.43,
xnys,qtwo,1.43,4.28,15.08,18.03,-9.32,48.26,27.06,1.65,13.85,
xnys,quad,2.78,-4.97,4.95,-2.52,-18.36,13.09,18.16,8.32,-5.37,
xnys,qxo,13.43,11.76,41.9,44.82,19.5,-91.36,28.57,29.91,2.3,-2.41
xnys,r,1.61,2.35,6.57,-2.18,-2.96,27.85,23.82,31.13,6.23,10.24
xnys,rac,0.2,0.7,1.0,,,,,,,
xnys,race,0.47,0.8,1.79,8.8,14.4,16.57,36.41,23.61,,
xnys,ramp,0.66,2.33,24.82,17.35,9.78,6.01,8.23,-6.68,6.56,5.07
xnys,rba,-0.12,-0.16,3.46,5.79,17.18,44.55,21.29,20.71,14.38,12.58
xnys,rbc,0.85,4.22,11.61,9.34,27.47,35.11,24.19,19.76,18.2,19.09
xnys,rblx,1.7,10.14,35.37,63.56,65.57,168.8,45.41,,,
xnys,rbot,-0.92,0.53,-5.6,-18.76,-42.4,-29.03,-62.21,,,
xnys,rbrk,-0.67,2.68,31.88,67.11,49.8,194.2,,,,
xnys,rc,2.62,-3.58,-1.15,-11.3,-34.97,-38.12,-16.47,5.6,0.95,
xnys,rci,-0.37,-0.89,4.6,-4.98,-12.31,-29.16,-15.03,-4.81,1.99,2.4
xnys,rcl,1.82,7.83,22.83,28.9,20.44,80.39,69.95,32.05,13.91,16.96
xnys,rcus,3.53,11.65,22.78,-0.5,-33.04,-37.3,-23.58,-19.26,,
xnys,rddt,8.06,7.96,10.27,-19.53,-25.79,91.13,,,,
xnys,rdn,0.99,-1.07,0.61,6.78,7.31,10.85,19.25,15.29,7.72,9.91
xnys,rdw,4.36,28.93,61.7,49.27,12.09,243.58,62.5,,,
xnys,rdy,0.13,5.64,15.1,19.71,-1.52,11.2,12.76,8.4,4.12,7.05
xnys,relx,-0.22,-0.45,-1.26,14.82,19.42,19.97,25.98,18.73,13.92,15.74
xnys,rere,0.4,-3.88,-1.59,-24.85,-13.89,-7.81,-6.04,,,
xnys,res,1.53,4.5,-1.68,-10.69,-20.54,-25.93,-18.57,4.08,-8.78,2.77
xnys,revg,4.43,19.55,26.01,49.6,40.82,63.72,58.48,43.58,,
xnys,rex,1.85,3.16,9.44,15.61,4.27,-7.06,12.9,12.54,7.61,14.84
xnys,rexr,1.35,2.24,6.98,-10.51,-5.69,-15.56,-14.42,-0.32,12.02,
xnys,rezi,1.2,2.22,21.12,14.69,-8.2,1.63,-4.6,18.2,,
xnys,rf,3.42,4.01,7.68,1.59,-4.12,23.66,4.44,14.39,10.37,9.72
xnys,rfl,17.39,32.17,42.01,0.9,16.19,26.13,-0.22,-35.36,,
xnys,rga,2.36,1.37,4.43,7.23,-2.71,3.3,19.72,17.27,9.4,11.74
xnys,rgr,0.45,-0.75,8.34,-9.19,2.77,-14.45,-12.74,-4.55,1.03,10.93
xnys,rh,4.54,1.3,0.33,-34.7,-53.39,-34.3,-16.06,-5.71,7.16,
xnys,rhi,1.86,-3.08,3.69,-18.53,-35.34,-25.88,-17.77,-1.56,0.42,6.65
